,avg_fitness,best_fitness,avg_size,best_individual
0,58322045.65769508,565.3908598620912,10.95752,((4.934196924777968*(7.778843073872798/(13.568336018382038+(13.620132500723724*X))))-(2.6772750838330923-1.6264986485872654)) 
1,1545236.9875620324,565.3908598620912,10.74228,((4.934196924777968*(7.778843073872798/(13.568336018382038+(13.620132500723724*X))))-(2.6772750838330923-1.6264986485872654)) 
2,571140.7327460907,565.3908598620912,12.69532,((4.934196924777968*(7.778843073872798/(13.568336018382038+(13.620132500723724*X))))-(2.6772750838330923-1.6264986485872654)) 
3,19224.3372443875,565.3908598620912,14.4531,((4.934196924777968*(7.778843073872798/(13.568336018382038+(13.620132500723724*X))))-(2.6772750838330923-1.6264986485872654)) 
4,7662.9387954219965,559.7411903372742,16.40012,((((6.4705738889762685/(13.338881701553227+(1.1068942190517168-16.818456311459375)))+((2.6772750838330923+9.185032889181397)/(X+0.7880074889311253)))/7.855179273420644)-(-2.9848923693182408/14.59676618431764)) 
5,24225.155095705606,555.2465947038701,19.39522,((((11.976793517308312+13.925230140840409)-(X*5.620940398859574))+(4.934196924777968/12.701742019415725))/(X+(((X-0.5975423033565797)-(-2.403384940373146/1.8960848596406814))*(15.788390056710274/1.1255134453914888)))) 
6,16236.07274114357,546.1405162313082,23.51392,((((-0.27372899544827867*1.790734972764941)*-2.654099927958151)+(10.501352505384068-((X/1.790734972764941)*8.424290055732076)))/((((13.866975479802175*(X+1.3710588765671954))-1.3710588765671954)/((-4.33815240829385+9.185032889181397)/(16.496851944093656-7.902311008294976)))/7.390209140807546)) 
7,11243.462474935872,529.5733586357246,28.60462,((9.050328673573341+(7.514234806347524+X))/(((-2.1401424675518346--3.7259588560404255)+(((5.205929084661033*X)+5.143231497221656)*X))+(9.574489798035408+((6.885484033013986-13.733466218665804)*X)))) 
8,10544.113127703664,507.7337671878038,33.9594,(7.902311008294976/(8.424290055732076+((13.821014591354984*X)*(X+-0.9360558914902741)))) 
9,6705.436855095917,498.2766087772017,39.85332,((5.753170513198519/((1.525867510469599/(13.925230140840409/((13.235054091507408*(((X/8.424290055732076)/12.03960230549415)+(10.501352505384068-(-2.654099927958151+(((7.514234806347524-(((((-2.403384940373146-(1.6001822991468337-(3.729721211978834--4.998862456058755)))/((15.771848286658102+(10.528251327373837/(7.622652488459803/(0.6221108000163813/12.701742019415725))))/(3.729721211978834*(((16.818456311459375+1.6264986485872654)+(X*(X+(X*(X*4.934196924777968)))))-14.557825346293729))))+5.278965226708777)+(X*8.464178129962605))-(((((8.464178129962605/13.235054091507408)/10.501352505384068)*7.902311008294976)+-2.654099927958151)-(13.6514061943444/13.821014591354984))))+7.405955002395659)-6.885484033013986)))))+(6.651072585308841--2.403384940373146))))+(((1.790734972764941+12.84645006745492)*X)+(13.568336018382038/(-2.403384940373146-(3.179790761105437+16.12567598729018))))))*6.4705738889762685) 
10,4141.387137268864,470.05184645025247,47.55988,((6.651072585308841-X)/(9.763116406131008/(((-1.7681337725357742-X)+5.143231497221656)*(1.1255134453914888/1.3818968436500718)))) 
11,4266.497535006579,464.8876208115838,57.26832,(((-2.3934631482174944+((6.885484033013986/(((8.424290055732076-(-4.4337405527164275/7.902311008294976))+15.984803694523258)+7.778843073872798))+X))-(3.729721211978834/5.143231497221656))/((X+10.39794834012175)/((2.6772750838330923+X)+(((-2.1898161920464108+9.050328673573341)/((13.821014591354984-(5.620940398859574*(12.03960230549415/-2.1401424675518346)))-(1.6001822991468337*-2.3934631482174944)))-8.424290055732076)))) 
12,3924.704116971132,364.61099359397167,68.9555,(13.821014591354984/((X*((5.750842899743388+(1.6264986485872654/((((11.976793517308312/11.887468346477029)/(((((X*0.7880074889311253)-((1.1068942190517168/1.8960848596406814)/6.4705738889762685))/(2.719084369792748+(9.972553598470231/((((-2.3818020644795546/((12.84645006745492/13.6514061943444)*(5.143231497221656+X)))+-4.998862456058755)*X)+(13.338881701553227/1.790734972764941)))))/(6.651072585308841*(((11.976793517308312/(13.50888877780297-((1.8960848596406814/3.897535481691923)+5.143231497221656)))/(13.620132500723724-(9.763116406131008+15.771848286658102)))-5.278965226708777)))+((9.586594445654814*0.45036341874203956)/-4.967391960518821)))+(((-1.7681337725357742+1.1068942190517168)+6.651072585308841)/5.750842899743388))*3.179790761105437)))*X))+9.050328673573341)) 
13,6026.891099250633,364.61099359397167,80.66844,(13.821014591354984/((X*((5.750842899743388+(1.6264986485872654/((((11.976793517308312/11.887468346477029)/(((((X*0.7880074889311253)-((1.1068942190517168/1.8960848596406814)/6.4705738889762685))/(2.719084369792748+(9.972553598470231/((((-2.3818020644795546/((12.84645006745492/13.6514061943444)*(5.143231497221656+X)))+-4.998862456058755)*X)+(13.338881701553227/1.790734972764941)))))/(6.651072585308841*(((11.976793517308312/(13.50888877780297-((1.8960848596406814/3.897535481691923)+5.143231497221656)))/(13.620132500723724-(9.763116406131008+15.771848286658102)))-5.278965226708777)))+((9.586594445654814*0.45036341874203956)/-4.967391960518821)))+(((-1.7681337725357742+1.1068942190517168)+6.651072585308841)/5.750842899743388))*3.179790761105437)))*X))+9.050328673573341)) 
14,4580.313586421008,364.61099359397167,93.22268,(13.821014591354984/((X*((5.750842899743388+(1.6264986485872654/((((11.976793517308312/11.887468346477029)/(((((X*0.7880074889311253)-((1.1068942190517168/1.8960848596406814)/6.4705738889762685))/(2.719084369792748+(9.972553598470231/((((-2.3818020644795546/((12.84645006745492/13.6514061943444)*(5.143231497221656+X)))+-4.998862456058755)*X)+(13.338881701553227/1.790734972764941)))))/(6.651072585308841*(((11.976793517308312/(13.50888877780297-((1.8960848596406814/3.897535481691923)+5.143231497221656)))/(13.620132500723724-(9.763116406131008+15.771848286658102)))-5.278965226708777)))+((9.586594445654814*0.45036341874203956)/-4.967391960518821)))+(((-1.7681337725357742+1.1068942190517168)+6.651072585308841)/5.750842899743388))*3.179790761105437)))*X))+9.050328673573341)) 
15,7274.790745456713,364.61099359397167,109.73418,(13.821014591354984/((X*((5.750842899743388+(1.6264986485872654/((((11.976793517308312/11.887468346477029)/(((((X*0.7880074889311253)-((1.1068942190517168/1.8960848596406814)/6.4705738889762685))/(2.719084369792748+(9.972553598470231/((((-2.3818020644795546/((12.84645006745492/13.6514061943444)*(5.143231497221656+X)))+-4.998862456058755)*X)+(13.338881701553227/1.790734972764941)))))/(6.651072585308841*(((11.976793517308312/(13.50888877780297-((1.8960848596406814/3.897535481691923)+5.143231497221656)))/(13.620132500723724-(9.763116406131008+15.771848286658102)))-5.278965226708777)))+((9.586594445654814*0.45036341874203956)/-4.967391960518821)))+(((-1.7681337725357742+1.1068942190517168)+6.651072585308841)/5.750842899743388))*3.179790761105437)))*X))+9.050328673573341)) 
16,5263.199505614216,292.62036076826945,129.44158,(((((-0.7107958780965227-14.59676618431764)+(9.586594445654814+X))/13.620132500723724)/1.6392746299466872)/(8.424290055732076/((((-2.3934631482174944*9.271568563630824)-12.701742019415725)+(6.885484033013986-(((((1.3710588765671954-(((-0.27372899544827867-12.84645006745492)-8.878761523299286)*X))+((16.496851944093656+11.75589250772974)*X))/-0.9360558914902741)*X)/(13.568336018382038+(14.59676618431764/-2.403384940373146)))))-1.8960848596406814))) 
17,1649381.3923052787,292.62036076826945,151.17404,(((((-0.7107958780965227-14.59676618431764)+(9.586594445654814+X))/13.620132500723724)/1.6392746299466872)/(8.424290055732076/((((-2.3934631482174944*9.271568563630824)-12.701742019415725)+(6.885484033013986-(((((1.3710588765671954-(((-0.27372899544827867-12.84645006745492)-8.878761523299286)*X))+((16.496851944093656+11.75589250772974)*X))/-0.9360558914902741)*X)/(13.568336018382038+(14.59676618431764/-2.403384940373146)))))-1.8960848596406814))) 
18,55882.46810959933,241.62474907225672,169.42132,(((((-0.7107958780965227-14.59676618431764)+(9.586594445654814+X))/13.620132500723724)/1.6392746299466872)/(8.424290055732076/((((-2.3934631482174944*((9.050328673573341+((6.4705738889762685/9.972553598470231)-(14.59676618431764*-0.9360558914902741)))-(X*9.972553598470231)))-12.701742019415725)+(6.885484033013986-((((((5.620940398859574/(1.1068942190517168*((10.528251327373837+2.6772750838330923)*13.925230140840409)))-(((-0.27372899544827867-12.84645006745492)-8.878761523299286)*((((7.778843073872798+(9.763116406131008/((((12.03960230549415/((((1.790734972764941/(-1.5973804248266816/15.788390056710274))/13.925230140840409)+((16.496851944093656+(X*9.089214182232036))*13.925230140840409))+13.620132500723724))+9.050328673573341)*(6.651072585308841/(16.633140816144593-1.790734972764941)))/-1.9052960183033298)))/(3.729721211978834*(((6.651072585308841+(9.050328673573341/((11.887468346477029/8.464178129962605)+13.821014591354984)))+(X*((13.866975479802175-3.729721211978834)+15.984803694523258)))-1.6264986485872654)))*13.925230140840409)*(((5.750842899743388/7.405955002395659)-(8.464178129962605-(8.878761523299286-((9.763116406131008+(-0.7107958780965227--0.9360558914902741))/(8.798946168913087+14.59676618431764)))))/(0.7880074889311253-(13.821014591354984-1.790734972764941))))))+((16.496851944093656+11.75589250772974)*X))/-0.9360558914902741)*X)/(13.568336018382038+(14.59676618431764/-2.403384940373146)))))-1.8960848596406814))) 
19,8673.44200356749,220.8332480038964,186.119,(((((-0.7107958780965227-13.6514061943444)+(8.464178129962605+X))/6.4705738889762685)/1.6392746299466872)/(8.424290055732076/((((-2.3934631482174944*9.271568563630824)-12.701742019415725)+(6.885484033013986-(((((13.620132500723724/((9.311381929676216-(7.405955002395659/(-2.403384940373146-((-0.27372899544827867+((7.778843073872798/6.885484033013986)+0.6221108000163813))-((((9.586594445654814/-4.4337405527164275)+((0.45036341874203956*((15.771848286658102/9.586594445654814)/9.972553598470231))/((13.338881701553227*((2.719084369792748/(3.179790761105437/1.3710588765671954))+9.271568563630824))+3.729721211978834)))*(X*((((((-2.403384940373146-(1.6001822991468337-(-2.403384940373146--4.998862456058755)))/-2.1401424675518346)+13.620132500723724)+(X*3.897535481691923))-((-2.3934631482174944+-2.654099927958151)-6.07064678894162))+13.50888877780297)))-4.934196924777968)))))*((-4.998862456058755*13.925230140840409)*(-0.7107958780965227*4.934196924777968))))+((16.496851944093656+11.75589250772974)*X))/-0.9360558914902741)*X)/6.07064678894162)))-1.8960848596406814))) 
20,10458.19775091573,220.8332480038964,206.64704,(((((-0.7107958780965227-13.6514061943444)+(8.464178129962605+X))/6.4705738889762685)/1.6392746299466872)/(8.424290055732076/((((-2.3934631482174944*9.271568563630824)-12.701742019415725)+(6.885484033013986-(((((13.620132500723724/((9.311381929676216-(7.405955002395659/(-2.403384940373146-((-0.27372899544827867+((7.778843073872798/6.885484033013986)+0.6221108000163813))-((((9.586594445654814/-4.4337405527164275)+((0.45036341874203956*((15.771848286658102/9.586594445654814)/9.972553598470231))/((13.338881701553227*((2.719084369792748/(3.179790761105437/1.3710588765671954))+9.271568563630824))+3.729721211978834)))*(X*((((((-2.403384940373146-(1.6001822991468337-(-2.403384940373146--4.998862456058755)))/-2.1401424675518346)+13.620132500723724)+(X*3.897535481691923))-((-2.3934631482174944+-2.654099927958151)-6.07064678894162))+13.50888877780297)))-4.934196924777968)))))*((-4.998862456058755*13.925230140840409)*(-0.7107958780965227*4.934196924777968))))+((16.496851944093656+11.75589250772974)*X))/-0.9360558914902741)*X)/6.07064678894162)))-1.8960848596406814))) 
21,34350.81994632658,205.9521958497538,228.49908,(((((-0.7107958780965227-14.59676618431764)+(7.902311008294976+X))/13.620132500723724)/1.6392746299466872)/(8.424290055732076/((((-2.3934631482174944*9.271568563630824)-12.701742019415725)+(6.07064678894162-((((((7.902311008294976*X)/(((9.271568563630824-12.84645006745492)-8.464178129962605)*(((((9.311381929676216/(13.587617148332274+9.586594445654814))/((9.271568563630824*-2.9848923693182408)+(((15.984803694523258+(5.278965226708777+5.143231497221656))-(X-(0.7880074889311253+(1.1255134453914888+((5.143231497221656/13.733466218665804)*((6.07064678894162+(15.771848286658102-((X+5.620940398859574)*X)))+1.1068942190517168))))))+16.496851944093656)))/(3.729721211978834*(((6.651072585308841+(9.050328673573341/2.6772750838330923))+(X*8.464178129962605))-1.6264986485872654)))*13.925230140840409)*(-0.7107958780965227*4.934196924777968))))+((16.496851944093656+15.984803694523258)*X))/-0.9360558914902741)*X)/(13.568336018382038+((6.403579917995147+7.405955002395659)/((((((((-2.403384940373146-16.818456311459375)-12.84645006745492)-16.12567598729018)*(16.818456311459375+((((13.50888877780297+9.574489798035408)/-2.1401424675518346)+(-2.403384940373146--0.9360558914902741))*X)))--2.403384940373146)--4.967391960518821)/13.6514061943444)+(8.878761523299286-15.984803694523258)))))))-1.8960848596406814))) 
22,13849.851594582147,199.95789230938402,253.93616,(((((-0.7107958780965227-12.84645006745492)+(7.902311008294976+X))/13.620132500723724)/1.6392746299466872)/(8.424290055732076/((((-2.3934631482174944*16.633140816144593)-12.701742019415725)+(6.885484033013986-(((((16.413648660837147/(((2.6772750838330923-16.818456311459375)-8.464178129962605)*((((-2.1401424675518346+(9.763116406131008/((((12.03960230549415/((-4.4337405527164275+((16.496851944093656+(X*-0.27372899544827867))*16.496851944093656))+13.620132500723724))+9.050328673573341)*(6.651072585308841/(16.633140816144593-1.790734972764941)))/9.763116406131008)))/(3.729721211978834*(((6.651072585308841+(((-4.4337405527164275*9.050328673573341)+13.733466218665804)/((11.887468346477029/((9.972553598470231+(-4.967391960518821+(11.887468346477029+((-2.3818020644795546*-3.7259588560404255)/((X*16.818456311459375)/1.6001822991468337)))))+((5.750842899743388+(5.753170513198519-13.50888877780297))/1.6392746299466872)))+13.821014591354984)))+(X*8.464178129962605))-1.6264986485872654)))*13.925230140840409)/(-0.7107958780965227*4.934196924777968))))+((16.496851944093656+11.75589250772974)*X))/-0.9360558914902741)*X)/(8.464178129962605+(((((-2.403384940373146/(((5.753170513198519/((13.620132500723724-((X+6.885484033013986)*(13.733466218665804+13.866975479802175)))+X))-(((16.496851944093656/10.501352505384068)-(0.5975423033565797/(((1.3818968436500718*1.525867510469599)+X)-9.972553598470231)))/(6.885484033013986-(-4.33815240829385/0.7880074889311253))))-((13.733466218665804-13.50888877780297)/(11.75589250772974-8.798946168913087))))*((((-4.4337405527164275-15.771848286658102)+(5.753170513198519-(6.4705738889762685/15.771848286658102)))-15.771848286658102)/((5.750842899743388+16.12567598729018)/4.934196924777968)))*7.514234806347524)+7.405955002395659)/(((((-1.5973804248266816/9.972553598470231)--2.403384940373146)--4.967391960518821)*13.6514061943444)+(8.878761523299286-15.984803694523258)))))))-1.8960848596406814))) 
23,3511.6903709053004,179.9520400270406,278.44258,(((((-0.7107958780965227-12.84645006745492)+(7.902311008294976+X))/13.620132500723724)/1.6392746299466872)/(8.424290055732076/((((-2.3934631482174944*9.271568563630824)-12.701742019415725)+(6.885484033013986-((((((-2.403384940373146-16.818456311459375)+(16.12567598729018--4.4337405527164275))+((16.496851944093656+11.75589250772974)*X))/-0.9360558914902741)*X)/(13.568336018382038+(((((1.6001822991468337-((16.496851944093656+(1.8960848596406814/((((5.750842899743388--1.9052960183033298)/(16.633140816144593*9.574489798035408))/(9.185032889181397/0.7880074889311253))+((9.972553598470231/5.750842899743388)+(1.525867510469599-(5.753170513198519-13.620132500723724))))))-X))*((((-4.4337405527164275-15.771848286658102)+(7.855179273420644-(13.6514061943444-9.185032889181397)))-((5.753170513198519/-2.9848923693182408)/(((16.413648660837147/((((5.753170513198519-(1.6001822991468337-(-2.403384940373146--4.998862456058755)))/-2.1401424675518346)+1.6264986485872654)-11.75589250772974))*1.1068942190517168)-1.8960848596406814)))/((5.750842899743388+16.12567598729018)/4.934196924777968)))*X)+7.405955002395659)/(((((-1.5973804248266816/9.972553598470231)--2.403384940373146)-(6.4705738889762685+((10.39794834012175+(16.633140816144593+3.729721211978834))*X)))/13.6514061943444)+(5.753170513198519-13.50888877780297)))))))-13.866975479802175))) 
