,avg_fitness,best_fitness,avg_size,best_individual
0,350313759.457829,3292.9054007048294,11.02196,(-4.8584688701469005/(((X-13.384025398043388)+1.7548431976294383)*-1.575759368952145)) 
1,9661590.46851718,3277.9463092034503,10.87374,(8.208101249394977/((((4.662730378991103+X)-(16.476166238066572+6.934250648568575))-(13.384025398043388*0.17628251283076857))*-2.7607851728393777)) 
2,279713.5506590214,3218.6856441967457,13.09134,(-4.0838197252692625/((X-8.208101249394977)-(9.541826520206692+15.606835297266713))) 
3,106080.88058076304,3218.6856441967457,14.95496,(-4.0838197252692625/((X-8.208101249394977)-(9.541826520206692+15.606835297266713))) 
4,108360.19221451736,3218.6856441967457,16.82334,(-4.0838197252692625/((X-8.208101249394977)-(9.541826520206692+15.606835297266713))) 
5,66806.21187793711,3218.6856441967457,19.6334,(-4.0838197252692625/((X-8.208101249394977)-(9.541826520206692+15.606835297266713))) 
6,43671.39733500016,3207.4487744773533,23.7366,(((0.7238894228289183+(-3.3645571855342853*12.330785792898055))/(((13.026974883210698/1.4267468036057878)*(7.651694095745551*16.817649599121918))-(((5.628064739811888+6.934250648568575)--2.0521330566615372)*(1.935416266361159*(((-0.058177259847006724*(((-0.48040437378704137*((((-2.946736266159876-13.664995412473885)/((15.781813253798102+15.490505231070674)/6.934250648568575))/((((7.45312974388076-15.781813253798102)/(13.026974883210698+((15.277655116333282*9.911959727893867)*4.67569359256394)))+16.476166238066572)*(4.3893558245388-13.824844397415841)))*((11.0526974326079--2.0521330566615372)/((-3.3645571855342853+3.4523246833213204)+(X/-0.058177259847006724)))))+((7.45312974388076-12.236215390586693)-(-1.575759368952145*15.490505231070674)))*10.283184166361652))+0.9556865451378398)+(X+6.752147801219484))))))*-2.680261111044545) 
7,2085673.1962409732,3206.9323931262675,28.72764,((((3.3146971141920822/((5.6661712850777555/(16.817649599121918/(16.074383625915658-(10.283184166361652--3.3645571855342853))))+(-3.3645571855342853/(0.7238894228289183*13.133041305726017))))+9.911959727893867)/(((12.89848031772102+16.182000777514325)-X)+((-1.575759368952145/((((-4.517284637175229+13.824844397415841)/-4.8584688701469005)+(-2.680261111044545/11.294825940071572))*5.6661712850777555))+16.504830914395473)))/4.67569359256394) 
8,109866.25290217556,3197.400456278375,34.61248,(((X+((13.824844397415841--3.678342897396919)*9.9567007069142))/7.45312974388076)/((((X-(16.913179713561632/(X*(((((4.67569359256394/16.80699549102464)/9.854742632336706)/(13.133041305726017*15.606835297266713))-0.9556865451378398)/-3.3645571855342853))))*12.939492714147281)-12.330785792898055)-(3.4523246833213204/((0.9556865451378398-16.182000777514325)*(14.081033686218515/(5.288362723653295-(((X+14.081033686218515)*8.552846316664498)*(((16.913179713561632+9.18508117880767)-(11.630903591993064+-3.678342897396919))-(((((-2.946736266159876-0.7238894228289183)/8.552846316664498)*15.606835297266713)/9.184286608994558)/5.288362723653295))))))))) 
9,162310.04864882535,3164.7968577119937,41.81028,(11.294825940071572/(((((15.781813253798102/(9.854742632336706+(12.236215390586693*((11.852942574787978*(((-3.2033032544417286*1.348968435416504)+4.3893558245388)-1.935416266361159))/(14.080439333073393*-3.2033032544417286)))))-(-3.678342897396919*(-1.575759368952145*11.646300709327502)))/(15.864638300561037*12.939492714147281))+-0.48040437378704137)-((7.45312974388076*((0.17628251283076857/(13.384025398043388*(((1.348968435416504/(((-3.2033032544417286+4.662730378991103)*-3.678342897396919)-16.746265176200247))/(X*9.723649161342527))+(((4.3893558245388/3.3146971141920822)+0.17628251283076857)/(13.664995412473885*(((X-(9.723649161342527+12.89848031772102))*((9.541826520206692-16.913179713561632)*(((9.871524686436562+(15.864638300561037+-3.2033032544417286))+-3.5758831363894403)-(11.646300709327502+(5.902923485070719-15.606835297266713)))))-(4.037906133762419*(5.6661712850777555-(X+0.15998995604164357)))))))))-14.080439333073393))--3.5758831363894403))) 
10,38250.59881476558,3149.7374004300796,51.07364,((((3.3146971141920822/((((12.89848031772102+16.182000777514325)-X)/(15.277655116333282/(((10.178801452836678/16.504830914395473)+0.7238894228289183)-((9.871524686436562/((16.746265176200247*7.45312974388076)-1.348968435416504))*5.6661712850777555))))+1.935416266361159))+8.552846316664498)/(((12.89848031772102+16.182000777514325)-X)+(11.646300709327502+16.504830914395473)))/5.902923485070719) 
11,374087.41919930605,3113.6956552654897,60.54432,(((14.151077667803982/(13.824844397415841*(7.651694095745551*9.723649161342527)))*13.133041305726017)/(((((5.6661712850777555-((16.913179713561632/(1.348968435416504/(((13.384025398043388+-4.0838197252692625)-(((1.904357775717724-(1.935416266361159+-2.0521330566615372))-(((5.628064739811888+(6.752147801219484+(10.178801452836678/7.195305819432853)))*2.2503754023198184)*(-0.058177259847006724/16.074383625915658)))+X))+11.935361021371065)))+9.541826520206692))/16.746265176200247)/(-3.3645571855342853--4.8584688701469005))-(15.864638300561037/(14.081033686218515*16.182000777514325)))/(8.906539228683213/((X/12.910991928765021)+-2.7607851728393777)))) 
12,5482170.690183787,3113.6956552654897,69.95702,(((14.151077667803982/(13.824844397415841*(7.651694095745551*9.723649161342527)))*13.133041305726017)/(((((5.6661712850777555-((16.913179713561632/(1.348968435416504/(((13.384025398043388+-4.0838197252692625)-(((1.904357775717724-(1.935416266361159+-2.0521330566615372))-(((5.628064739811888+(6.752147801219484+(10.178801452836678/7.195305819432853)))*2.2503754023198184)*(-0.058177259847006724/16.074383625915658)))+X))+11.935361021371065)))+9.541826520206692))/16.746265176200247)/(-3.3645571855342853--4.8584688701469005))-(15.864638300561037/(14.081033686218515*16.182000777514325)))/(8.906539228683213/((X/12.910991928765021)+-2.7607851728393777)))) 
13,171747.4722936143,3091.571864442485,81.16952,(((16.182000777514325/(13.824844397415841*(7.651694095745551*9.723649161342527)))*11.0526974326079)/(((-3.3645571855342853/3.4523246833213204)-((-4.0838197252692625*12.451153162085038)/((-2.853974121711874/((X*-0.058177259847006724)+((13.664995412473885/(9.871524686436562*(3.8535000203250664/((((8.906539228683213--2.946736266159876)/((-0.48040437378704137+12.330785792898055)+X))/16.817649599121918)-((11.294825940071572+(13.824844397415841-X))*1.7548431976294383)))))-11.0526974326079)))*13.664995412473885)))/(8.906539228683213/((X/12.910991928765021)+-2.7607851728393777)))) 
14,4943426.999370561,3053.9922031202877,95.69656,((((-2.96662585241683+6.934250648568575)/(((-0.7705293068133665-(13.026974883210698*-3.5758831363894403))-(X+((12.451153162085038/(X--0.058177259847006724))/12.236215390586693)))*(7.651694095745551*9.723649161342527)))*13.133041305726017)/(((((0.17628251283076857*0.17628251283076857)+12.271782599208755)/((((4.562511026667714/(0.17628251283076857+(15.490505231070674/(((((((1.7548431976294383*(3.4523246833213204+((-2.96662585241683+6.934250648568575)/(12.330785792898055+-4.517284637175229))))/9.18508117880767)-6.752147801219484)/(9.2412716162609+((12.271782599208755/6.602833266852585)+X)))+0.9556865451378398)+(X-6.752147801219484))+((7.647480310000915--4.8584688701469005)-7.651694095745551)))))/16.476166238066572)/((6.934250648568575-((13.219068464158049+(6.752147801219484*13.824844397415841))+4.562511026667714))+(0.7238894228289183+X)))--4.8584688701469005))-(4.037906133762419/((((12.330785792898055/6.752147801219484)+7.195305819432853)-(16.476166238066572+(9.723649161342527*X)))/12.910991928765021)))/(8.906539228683213/((X/12.910991928765021)+-2.7607851728393777)))) 
15,14883403.285751931,3042.556900358297,114.10398,((((-2.96662585241683+6.934250648568575)/(((-0.7705293068133665-(13.026974883210698*-3.5758831363894403))-(X+((12.451153162085038/(X--0.058177259847006724))/12.236215390586693)))*(7.651694095745551*9.723649161342527)))*13.133041305726017)/(((((0.17628251283076857*0.17628251283076857)+12.271782599208755)/((((4.562511026667714/(0.17628251283076857+(15.490505231070674/(((((((1.7548431976294383*(3.4523246833213204+((-2.96662585241683+6.934250648568575)/(12.330785792898055+-4.517284637175229))))/9.18508117880767)-(1.904357775717724-14.081033686218515))/(9.2412716162609+((12.271782599208755/6.602833266852585)+X)))+0.9556865451378398)+(X-6.752147801219484))+((7.647480310000915--4.8584688701469005)-7.651694095745551)))))/16.476166238066572)/((6.934250648568575-((13.219068464158049+(6.752147801219484*13.824844397415841))+4.562511026667714))+(0.7238894228289183+X)))--4.8584688701469005))-(4.037906133762419/((X-6.752147801219484)*(7.651694095745551*9.723649161342527))))/(8.906539228683213/((X/12.910991928765021)+-2.7607851728393777)))) 
16,1406221.237071669,2969.0245951337524,135.44052,(((15.490505231070674+13.133041305726017)/((((11.852942574787978*16.746265176200247)/(-3.3645571855342853--4.8584688701469005))-(X/(14.081033686218515/(7.647480310000915+((((15.606835297266713+12.271782599208755)/(-3.3645571855342853--4.8584688701469005))-((-4.0838197252692625*(((-2.96662585241683-1.7548431976294383)*(8.208101249394977/((2.2503754023198184/(11.852942574787978-((11.294825940071572+(13.824844397415841-X))*1.7548431976294383)))/X)))/((15.277655116333282-X)+((((7.195305819432853-8.552846316664498)-X)-10.283184166361652)+8.552846316664498))))/(12.330785792898055*4.037906133762419)))/(1.348968435416504/((X/12.910991928765021)+-2.7607851728393777)))))))/(8.906539228683213/((X/12.910991928765021)+-2.7607851728393777))))/9.184286608994558) 
17,1156644.9561734363,2969.0245951337524,152.5931,(((15.490505231070674+13.133041305726017)/((((11.852942574787978*16.746265176200247)/(-3.3645571855342853--4.8584688701469005))-(X/(14.081033686218515/(7.647480310000915+((((15.606835297266713+12.271782599208755)/(-3.3645571855342853--4.8584688701469005))-((-4.0838197252692625*(((-2.96662585241683-1.7548431976294383)*(8.208101249394977/((2.2503754023198184/(11.852942574787978-((11.294825940071572+(13.824844397415841-X))*1.7548431976294383)))/X)))/((15.277655116333282-X)+((((7.195305819432853-8.552846316664498)-X)-10.283184166361652)+8.552846316664498))))/(12.330785792898055*4.037906133762419)))/(1.348968435416504/((X/12.910991928765021)+-2.7607851728393777)))))))/(8.906539228683213/((X/12.910991928765021)+-2.7607851728393777))))/9.184286608994558) 
18,349127.22136801796,2969.0245951337524,164.61858,(((15.490505231070674+13.133041305726017)/((((11.852942574787978*16.746265176200247)/(-3.3645571855342853--4.8584688701469005))-(X/(14.081033686218515/(7.647480310000915+((((15.606835297266713+12.271782599208755)/(-3.3645571855342853--4.8584688701469005))-((-4.0838197252692625*(((-2.96662585241683-1.7548431976294383)*(8.208101249394977/((2.2503754023198184/(11.852942574787978-((11.294825940071572+(13.824844397415841-X))*1.7548431976294383)))/X)))/((15.277655116333282-X)+((((7.195305819432853-8.552846316664498)-X)-10.283184166361652)+8.552846316664498))))/(12.330785792898055*4.037906133762419)))/(1.348968435416504/((X/12.910991928765021)+-2.7607851728393777)))))))/(8.906539228683213/((X/12.910991928765021)+-2.7607851728393777))))/9.184286608994558) 
19,366850.50526883133,2969.0245951337524,182.35512,(((15.490505231070674+13.133041305726017)/((((11.852942574787978*16.746265176200247)/(-3.3645571855342853--4.8584688701469005))-(X/(14.081033686218515/(7.647480310000915+((((15.606835297266713+12.271782599208755)/(-3.3645571855342853--4.8584688701469005))-((-4.0838197252692625*(((-2.96662585241683-1.7548431976294383)*(8.208101249394977/((2.2503754023198184/(11.852942574787978-((11.294825940071572+(13.824844397415841-X))*1.7548431976294383)))/X)))/((15.277655116333282-X)+((((7.195305819432853-8.552846316664498)-X)-10.283184166361652)+8.552846316664498))))/(12.330785792898055*4.037906133762419)))/(1.348968435416504/((X/12.910991928765021)+-2.7607851728393777)))))))/(8.906539228683213/((X/12.910991928765021)+-2.7607851728393777))))/9.184286608994558) 
20,2362875.284033201,2947.904832770971,206.9951,(((15.277655116333282+13.133041305726017)/((((11.852942574787978*16.746265176200247)/(-3.3645571855342853--4.8584688701469005))-(X/(14.081033686218515/(7.647480310000915+((((15.606835297266713*12.271782599208755)/(-3.3645571855342853--4.8584688701469005))-((-4.0838197252692625*(((-2.96662585241683-12.939492714147281)*(8.208101249394977/((2.2503754023198184/((((((-3.0788168380774765-14.151077667803982)+16.913179713561632)-(((16.504830914395473+(((16.913179713561632*-3.3645571855342853)-13.384025398043388)+(((((X-((X-12.89848031772102)/(9.9567007069142+11.0526974326079)))/(-3.3645571855342853+16.913179713561632))--0.7705293068133665)+(-2.946736266159876/-2.0521330566615372))+((((((14.081033686218515/16.80699549102464)/((1.4267468036057878*(X*5.628064739811888))-5.288362723653295))-((((-1.575759368952145/15.531317708974804)+-0.058177259847006724)+(16.80699549102464/(15.781813253798102/-2.96662585241683)))/X))/(((1.4267468036057878+X)*(X+(15.531317708974804+(((X+7.45312974388076)/((((13.219068464158049*12.236215390586693)/(-3.3645571855342853--4.8584688701469005))+(X/(14.081033686218515*(12.278342678432015+((((0.9556865451378398/(-4.517284637175229*(16.476166238066572-16.074383625915658)))-1.4267468036057878)/((((0.4933517260687248*13.026974883210698)-((9.184286608994558/(((-2.680261111044545/1.4267468036057878)-(11.630903591993064-((13.026974883210698+-2.680261111044545)+((15.864638300561037/((0.9556865451378398+((-0.48040437378704137*((1.7548431976294383--2.946736266159876)/((Y/(14.151077667803982*11.646300709327502))+X)))-8.552846316664498))+(((10.283184166361652/3.8535000203250664)/16.182000777514325)+11.646300709327502)))+16.913179713561632))))+11.294825940071572))+12.278342678432015))-15.864638300561037)+X))/(15.781813253798102+(1.4267468036057878+5.628064739811888)))))))/(8.906539228683213/((X/12.910991928765021)+-2.7607851728393777))))/15.490505231070674))))-(13.824844397415841-0.9556865451378398)))+0.9556865451378398)+(X-1.904357775717724)))))/8.552846316664498)*(8.906539228683213/(3.4523246833213204/(15.864638300561037+((3.8535000203250664/11.935361021371065)+13.026974883210698))))))+9.18508117880767)/((15.277655116333282/0.17628251283076857)*(-2.853974121711874-((11.935361021371065/(15.781813253798102*(8.552846316664498/-2.853974121711874)))*0.4933517260687248))))-((11.294825940071572+(13.824844397415841-X))*1.7548431976294383)))/X)))/((15.277655116333282-X)+((9.18508117880767-7.832811492404055)*((14.151077667803982/(7.45312974388076-((11.294825940071572+(13.824844397415841-X))*1.7548431976294383)))-(7.195305819432853/-3.2033032544417286))))))/(12.330785792898055*4.037906133762419)))/(8.906539228683213/((X/12.910991928765021)+-2.7607851728393777)))))))/(8.906539228683213/((X/12.910991928765021)+-2.7607851728393777))))/9.184286608994558) 
