,avg_fitness,best_fitness,avg_size,best_individual
12,2.7179421935974544e+16,8645987.257842323,58.60236,((Y*-2.5219173708459577)-(X*(((Y*-2.5219173708459577)-(((0.07857131487741142*(-0.17166443696152633+(13.028540408207402+((0.03522272159588802/4.7069670241820365)+(Y+((0.03522272159588802+1.4990820235687599)/(10.427217109014245-8.147878288201376)))))))*6.227666331045928)-5.172049538745421))-X))) 
13,2.7593901109340164e+16,8429213.119504182,63.2543,((Y*-2.5219173708459577)-(X*(((Y*-2.5219173708459577)-(((0.07857131487741142*(-0.17166443696152633+(15.431294820873283+((0.03522272159588802+4.7069670241820365)+(Y+((0.03522272159588802+14.8511946599914)/(10.427217109014245-8.147878288201376)))))))*6.227666331045928)-13.176433328429184))-X))) 
14,4.8450448957768186e+17,8429213.119504182,75.10616,((Y*-2.5219173708459577)-(X*(((Y*-2.5219173708459577)-(((0.07857131487741142*(-0.17166443696152633+(15.431294820873283+((0.03522272159588802+4.7069670241820365)+(Y+((0.03522272159588802+14.8511946599914)/(10.427217109014245-8.147878288201376)))))))*6.227666331045928)-13.176433328429184))-X))) 
15,1.2049245418144867e+22,6976451.819282491,89.5216,((((Y*((11.246240501132892-(11.141424869183755*6.227666331045928))--0.7895776577221696))-(X*(((Y*-2.5219173708459577)-((-1.2903965870207523+15.431294820873283)/(13.775113060688074*((5.229123359614331--0.7895776577221696)/13.60294298603917))))-9.352770995941382)))/5.229123359614331)-(X*(((Y*-2.5219173708459577)--1.2903965870207523)-(X--2.5239766285210274)))) 
16,5.291367097949788e+17,2597155.1066198335,103.35784,(X*((Y+X)+(Y+((-4.969939095409698*(Y/((X+-2.5219173708459577)+10.674601902828734)))+Y)))) 
17,1.3725008400730472e+17,2597155.1066198335,115.1339,(X*((Y+X)+(Y+((-4.969939095409698*(Y/((X+-2.5219173708459577)+10.674601902828734)))+Y)))) 
18,1.4336097707107543e+32,989297.147160768,121.95432,(X*(((Y+(Y+X))+(((1.7012966759722543*-4.217915697380239)*Y)/X))+(((0.03522272159588802/4.7069670241820365)+(Y+((0.03522272159588802+15.431294820873283)/(((-4.788183447878865+(1.7091740630344852*11.141424869183755))-((15.431294820873283*((((10.427217109014245+(Y+-2.06630542103761))*-1.2903965870207523)*-2.06630542103761)-6.227666331045928))-4.7069670241820365))+4.7069670241820365))))+((-0.17166443696152633-((5.576270766588539+14.498712544951928)*-0.5037346936954474))/13.176433328429184)))) 
19,3.5601516552867875e+21,378637.54478902905,126.2187,(X*((X+(Y+Y))+(Y+(((Y+((0.03522272159588802+15.431294820873283)/((((((2.0303112907938736*(-1.2903965870207523+-2.06630542103761))--4.300801126092971)+(0.03522272159588802+1.7012966759722543))+(1.7091740630344852*16.848421648358542))*((15.431294820873283+(5.517783650941501-1.7090466166844953))-5.517783650941501))-4.7069670241820365)))*((((((9.352770995941382-1.743794547689399)+-4.3239074674403515)+13.877414171720066)-(-4.969939095409698/(1.6734173420662923*-3.2748462522657924)))+14.498712544951928)*4.7069670241820365))/((16.914167009579685+(X*((-4.3239074674403515-((0.03522272159588802+15.431294820873283)/(((-4.788183447878865+(1.7091740630344852*11.141424869183755))*((15.431294820873283*((((Y*(((-2.5219173708459577*-2.5219173708459577)-1.7091740630344852)-(13.877414171720066--2.5239766285210274)))-X)-(((-2.2951999802496825/16.848421648358542)+6.353770021591414)+-2.5239766285210274))-1.7090466166844953))-4.7069670241820365))-4.7069670241820365)))-(13.002960133910769--2.5239766285210274))))+5.229123359614331))))) 
20,1.1020545291541724e+26,272506.69558056415,137.51868,(X*((((Y+6.227666331045928)+(Y+X))+(((1.7012966759722543*-4.217915697380239)*Y)/X))+(((0.03522272159588802/X)+(Y+(-0.17166443696152633*((((-4.707911204818917-10.830859836237927)+(-4.969939095409698*10.527918513006712))+-2.5239766285210274)*-0.5037346936954474))))+((-0.17166443696152633-((5.576270766588539+14.498712544951928)*-0.5037346936954474))/(X*((((Y+6.8902039078505855)+(Y+X))+((0.03522272159588802+15.431294820873283)/((((Y+6.227666331045928)+(7.7841688351486304*(((4.025063756401757+0.03651224182764512)+(13.775113060688074*10.889418714714598))+((4.7069670241820365*-1.4541631292050057)+(Y*-2.5239766285210274)))))+5.517783650941501)-4.7069670241820365)))+(((0.03522272159588802/4.7069670241820365)+(Y+(2.44553670659959/(((-4.788183447878865*(1.7091740630344852*11.141424869183755))*(Y*4.7069670241820365))-4.7069670241820365))))+((-0.17166443696152633*((((6.0434905006803845-(9.352770995941382+-1.8803789171694398))+(-4.969939095409698*5.76409348597797))*14.498712544951928)*-0.5037346936954474))/13.176433328429184)))))))) 
21,2.5653265496948903e+20,173804.63724987413,159.67896,(X*((X+(Y+Y))+(Y+((-0.17166443696152633*(((((((13.42052168964057--2.5239766285210274)-1.743794547689399)+((-4.788183447878865+(1.7091740630344852*11.141424869183755))*((15.431294820873283*(((Y*-2.5219173708459577)-(11.141424869183755*((((Y+((0.03522272159588802/15.431294820873283)/(-4.301654020827705+-1.8803789171694398)))-X)/(7.7841688351486304*Y))/(13.60294298603917/3.6209860481624947))))-4.7069670241820365))-4.7069670241820365)))+(((2.6280402021962024*11.996939678230195)/0.523389218425292)-4.7069670241820365))-(-4.969939095409698/(((Y/10.427217109014245)/(16.434766670285963*4.7069670241820365))*-3.2748462522657924)))+(10.889418714714598*((12.56354808970151*(0.523389218425292+(6.227666331045928*(((0.03522272159588802/4.7069670241820365)+(Y*-2.5219173708459577))-6.353770021591414))))+5.517783650941501)))*13.176433328429184))/((16.914167009579685*(X*(((16.434766670285963*-2.5219173708459577)--0.9397002568788153)-12.142750889415542)))-((Y*-0.5037346936954474)-2.44553670659959)))))) 
22,2.335667229623211e+24,173804.63724987413,181.95082,(X*((X+(Y+Y))+(Y+((-0.17166443696152633*(((((((13.42052168964057--2.5239766285210274)-1.743794547689399)+((-4.788183447878865+(1.7091740630344852*11.141424869183755))*((15.431294820873283*(((Y*-2.5219173708459577)-(11.141424869183755*((((Y+((0.03522272159588802/15.431294820873283)/(-4.301654020827705+-1.8803789171694398)))-X)/(7.7841688351486304*Y))/(13.60294298603917/3.6209860481624947))))-4.7069670241820365))-4.7069670241820365)))+(((2.6280402021962024*11.996939678230195)/0.523389218425292)-4.7069670241820365))-(-4.969939095409698/(((Y/10.427217109014245)/(16.434766670285963*4.7069670241820365))*-3.2748462522657924)))+(10.889418714714598*((12.56354808970151*(0.523389218425292+(6.227666331045928*(((0.03522272159588802/4.7069670241820365)+(Y*-2.5219173708459577))-6.353770021591414))))+5.517783650941501)))*13.176433328429184))/((16.914167009579685*(X*(((16.434766670285963*-2.5219173708459577)--0.9397002568788153)-12.142750889415542)))-((Y*-0.5037346936954474)-2.44553670659959)))))) 
23,2.024291151202247e+19,41519.50105282138,199.14864,(X*((X+(Y+Y))+(Y+(((Y+(11.141424869183755/((((((2.0303112907938736*(-1.2903965870207523+-2.06630542103761))-((((13.002960133910769+(Y+-2.06630542103761))+-1.2903965870207523)*-2.06630542103761)-(((8.640144414969136*(4.025063756401757*7.504290214398026))-14.8511946599914)-11.141424869183755)))+(0.03522272159588802+1.7012966759722543))+(1.7091740630344852*6.227666331045928))*((15.431294820873283+(5.517783650941501-1.7090466166844953))-5.517783650941501))-4.7069670241820365)))*((((((9.352770995941382-1.743794547689399)+-4.3239074674403515)+13.877414171720066)-(-4.969939095409698/(((((10.427217109014245+(Y+-2.06630542103761))*((13.176433328429184*(-1.2903965870207523*16.434766670285963))+-1.8803789171694398))*-2.06630542103761)-1.7090466166844953)*-3.2748462522657924)))+14.498712544951928)*4.7069670241820365))/((16.914167009579685+(X*((-4.3239074674403515-1.4990820235687599)-(13.002960133910769--2.5239766285210274))))+((2.6280402021962024+(1.6734173420662923-1.978950389003992))-4.7069670241820365)))))) 
24,4.098530934679114e+25,33197.60928314476,213.6168,(X*((X+(Y+Y))+(Y+(((Y+((0.03522272159588802+15.431294820873283)/(((-4.788183447878865+(1.7091740630344852*16.848421648358542))*((-0.12387510005427504-7.130920704336898)-((-4.707911204818917-10.830859836237927)+(-4.969939095409698*10.527918513006712))))-4.7069670241820365)))*((((((9.352770995941382-1.743794547689399)+(-4.969939095409698/(-1.382336598723537/(1.0051308815592623/(12.142750889415542/13.877414171720066)))))+13.877414171720066)-(-4.969939095409698/(1.6734173420662923*-3.2748462522657924)))+14.498712544951928)*4.7069670241820365))/((-0.7895776577221696+(X*(((4.7069670241820365*-2.5219173708459577)--0.9397002568788153)-(13.002960133910769--2.5239766285210274))))+5.229123359614331))))) 
25,6.860315805636919e+19,24498.729927662716,221.74538,(((X*(X+(Y+Y)))-((Y*-0.17166443696152633)-((((X-((0.07857131487741142/1.5120721990264396)/((16.914167009579685*(X*(((5.554913049023071+(-3.3210240851120116--3.2748462522657924))+X)*-3.2748462522657924)))+5.229123359614331)))-2.44553670659959)-4.7069670241820365)*Y)))+1.978950389003992) 
26,7.744376140187487e+17,7110.950369428681,226.0811,(((X*(X+(Y+Y)))-((Y*-2.5239766285210274)-((((X-((0.07857131487741142/1.5120721990264396)*((1.7090466166844953-(((X-7.130920704336898)/8.147878288201376)+16.848421648358542))/(((((5.576270766588539/10.830859836237927)-(15.802755386892535-X))*((-4.3239074674403515-((0.03522272159588802+15.431294820873283)/(((-4.788183447878865+(8.342328038967336/-1.4541631292050057))*((15.431294820873283*(5.172049538745421-0.43096533059829945))-4.7069670241820365))-4.7069670241820365)))-(13.002960133910769--2.5239766285210274)))+10.830859836237927)--3.2748462522657924))))-6.8902039078505855)-2.6280402021962024)*Y)))+((10.592356151652197+-2.5239766285210274)/(10.889418714714598*(Y+((0.03522272159588802+1.4990820235687599)/(10.427217109014245-(2.0043506326445657+((((0.03522272159588802/4.7069670241820365)+(Y+((Y*-2.5219173708459577)/(X-4.7069670241820365))))+((-0.17166443696152633*((-4.300801126092971/(9.196536716278287*6.227666331045928))*-0.5037346936954474))*13.176433328429184))+6.227666331045928)))))))) 
27,1.5234629872425744e+19,7106.981459331993,243.92172,(((X*(X+(Y+Y)))-((Y*-2.5239766285210274)-((((X-((0.07857131487741142/1.5120721990264396)*((1.7090466166844953-(((X-7.130920704336898)/8.147878288201376)+16.848421648358542))/(((((5.576270766588539/10.830859836237927)-(15.802755386892535-X))*((-4.3239074674403515-((0.03522272159588802+15.431294820873283)/(((-4.788183447878865+(8.342328038967336/-1.4541631292050057))*((15.431294820873283*(5.172049538745421-0.43096533059829945))-4.7069670241820365))-4.7069670241820365)))-(13.002960133910769--2.5239766285210274)))+10.830859836237927)--3.2748462522657924))))-6.8902039078505855)-2.6280402021962024)*Y)))+((((0.03522272159588802+15.431294820873283)/(((13.028540408207402+(1.7091740630344852*16.848421648358542))*((((12.56354808970151*0.523389218425292)+(14.8511946599914*1.4990820235687599))/(((1.7012966759722543+((((2.0043506326445657*(5.172049538745421+6.0434905006803845))*((-4.788183447878865+(-4.788183447878865/(14.764577996443755--4.3239074674403515)))-(-0.7895776577221696+(-4.1812404445501015+(5.576270766588539-((11.141424869183755+10.889418714714598)+(((0.07857131487741142-(-0.17166443696152633+(13.028540408207402+((0.03522272159588802/4.7069670241820365)+(Y+((-2.2951999802496825+1.4990820235687599)/((2.6280402021962024/-4.707911204818917)+-0.7895776577221696)))))))*6.227666331045928)-5.172049538745421)))))))/5.229123359614331)-((X+(Y+Y))+(Y+((Y+X)/((16.914167009579685/(X*(((Y*((Y*(9.196536716278287/-1.2903965870207523))+2.44553670659959))--4.217915697380239)-(-1.2903965870207523--2.5239766285210274))))-((Y*((-3.2748462522657924-16.848421648358542)+(5.517783650941501*(5.229123359614331+14.764577996443755))))-2.44553670659959)))))))+0.03651224182764512)-13.002960133910769))-5.517783650941501))+4.7069670241820365))+-2.5239766285210274)/(10.889418714714598*(Y+((0.03522272159588802+1.4990820235687599)/(10.427217109014245-(13.028540408207402+((((0.03522272159588802/4.7069670241820365)+(Y+((Y*-2.5219173708459577)/(X-4.7069670241820365))))+((-0.17166443696152633*((-4.300801126092971/-4.3239074674403515)*-0.5037346936954474))*13.176433328429184))+6.227666331045928)))))))) 
28,1.9249975934178673e+20,7035.426412339264,272.14144,(((X*(X+(Y+Y)))-((Y*-2.5239766285210274)-((((X-((0.07857131487741142/1.5120721990264396)*((1.7090466166844953-(((X-7.130920704336898)/8.147878288201376)+16.848421648358542))/(((((5.576270766588539/10.830859836237927)-((-0.17166443696152633*((((6.0434905006803845-(9.352770995941382+-1.8803789171694398))+(-4.969939095409698*5.76409348597797))*14.498712544951928)*-0.5037346936954474))-X))*((-4.3239074674403515-((0.03522272159588802+15.431294820873283)/((2.6280402021962024/Y)-4.7069670241820365)))-(13.002960133910769--2.5239766285210274)))+10.830859836237927)--3.2748462522657924))))-6.8902039078505855)-2.6280402021962024)*Y)))+((10.592356151652197+-2.5239766285210274)/(10.889418714714598*(Y+((0.03522272159588802+1.4990820235687599)/(10.427217109014245-(13.028540408207402+((((0.03522272159588802/4.7069670241820365)+(Y+((Y*-2.5219173708459577)/(X-4.7069670241820365))))+((-0.17166443696152633*((-4.300801126092971/(9.196536716278287*6.227666331045928))*-0.5037346936954474))*13.176433328429184))+6.227666331045928)))))))) 
29,2.9943758593473876e+19,2618.2393912007014,308.01096,(((X*(X+(Y+Y)))-((Y*-2.5219173708459577)-((((X-((0.43096533059829945/(5.517783650941501-6.227666331045928))/((15.431294820873283*-2.5219173708459577)/(8.342328038967336--3.2748462522657924))))-(2.0043506326445657+4.7069670241820365))-2.6280402021962024)*Y)))+((10.592356151652197+-2.5239766285210274)/(10.889418714714598*(((Y*-2.5219173708459577)*(0.523389218425292+(((2.0043506326445657+(-2.06630542103761+6.227666331045928))-(-0.7895776577221696-((Y+((16.434766670285963/10.427217109014245)/(15.444997750724195*Y)))+(Y+X))))+(1.7091740630344852+(Y*(((11.141424869183755/4.7069670241820365)+(Y+(((1.4990820235687599*4.7069670241820365)--4.707911204818917)/((0.03522272159588802+13.176433328429184)+-1.8803789171694398))))+6.353770021591414))))))+5.517783650941501)))) 
30,8.649344798069011e+20,2618.2393912007014,342.88106,(((X*(X+(Y+Y)))-((Y*-2.5219173708459577)-((((X-((0.43096533059829945/(5.517783650941501-6.227666331045928))/((15.431294820873283*-2.5219173708459577)/(8.342328038967336--3.2748462522657924))))-(2.0043506326445657+4.7069670241820365))-2.6280402021962024)*Y)))+((10.592356151652197+-2.5239766285210274)/(10.889418714714598*(((Y*-2.5219173708459577)*(0.523389218425292+(((2.0043506326445657+(-2.06630542103761+6.227666331045928))-(-0.7895776577221696-((Y+((16.434766670285963/10.427217109014245)/(15.444997750724195*Y)))+(Y+X))))+(1.7091740630344852+(Y*(((11.141424869183755/4.7069670241820365)+(Y+(((1.4990820235687599*4.7069670241820365)--4.707911204818917)/((0.03522272159588802+13.176433328429184)+-1.8803789171694398))))+6.353770021591414))))))+5.517783650941501)))) 
31,3.8607259665186304e+18,1394.0453676388993,359.00822,(((X*(X+(Y+Y)))-((Y*-2.5239766285210274)-((((X-((0.07857131487741142/1.5120721990264396)*((1.7090466166844953-(15.802755386892535+16.848421648358542))/((((13.002960133910769--2.5239766285210274)*((-4.3239074674403515-((0.03522272159588802+15.431294820873283)/(((-0.7895776577221696*(8.342328038967336/-1.4541631292050057))*((-4.217915697380239*(7.504290214398026-0.43096533059829945))-4.7069670241820365))-4.7069670241820365)))-(13.002960133910769--2.5239766285210274)))+10.830859836237927)--3.2748462522657924))))-6.8902039078505855)-2.6280402021962024)*Y)))+((10.592356151652197+-2.5239766285210274)/(10.889418714714598*(1.6734173420662923+((0.03522272159588802+1.4990820235687599)/(10.427217109014245-(13.028540408207402+((((0.03522272159588802/4.7069670241820365)+(Y+((-1.382336598723537*-2.5219173708459577)/(X-4.7069670241820365))))+((-0.17166443696152633*((-4.300801126092971/(9.196536716278287*6.227666331045928))*-0.5037346936954474))*13.176433328429184))+6.227666331045928)))))))) 
32,2.5057753758663786e+23,1393.6288202524172,365.1361,(((X*(X+(Y+Y)))-((Y*-2.5239766285210274)-((((X-((0.07857131487741142/1.5120721990264396)*((1.7090466166844953-(15.802755386892535+16.848421648358542))/((((13.002960133910769--2.5239766285210274)*((-4.3239074674403515-((0.03522272159588802+15.431294820873283)/(((-0.7895776577221696*(13.002960133910769+(Y+-2.06630542103761)))*((-4.217915697380239*(7.504290214398026-0.43096533059829945))-4.7069670241820365))-4.7069670241820365)))-(13.002960133910769--2.5239766285210274)))+10.830859836237927)--3.2748462522657924))))-6.8902039078505855)-2.6280402021962024)*Y)))+((10.592356151652197+-2.5239766285210274)/(10.889418714714598*(1.6734173420662923+((0.03522272159588802+1.4990820235687599)/(10.427217109014245-(13.028540408207402+((((0.03522272159588802/4.7069670241820365)+(Y+((-1.382336598723537*-2.5219173708459577)/(X-4.7069670241820365))))+((-0.17166443696152633*((-4.300801126092971/(9.196536716278287*6.227666331045928))*-0.5037346936954474))*13.176433328429184))+6.227666331045928)))))))) 
33,2.4610149163393497e+25,726.7956380914343,348.78948,(((X*(X+(Y+Y)))-((Y*-2.5239766285210274)-((((X-((0.07857131487741142/1.5120721990264396)*((1.7090466166844953-(15.802755386892535+16.848421648358542))/((((13.002960133910769--2.5239766285210274)*((-4.3239074674403515-((0.03522272159588802+15.431294820873283)/(((-0.7895776577221696*(13.002960133910769+(Y+-2.06630542103761)))*((-4.217915697380239*(7.504290214398026-9.352770995941382))-4.7069670241820365))-4.7069670241820365)))-(13.002960133910769--2.5239766285210274)))+10.830859836237927)--3.2748462522657924))))-6.8902039078505855)-2.6280402021962024)*Y)))+((10.592356151652197+-2.5239766285210274)/(10.889418714714598*(1.6734173420662923+((0.03522272159588802+1.4990820235687599)/(10.427217109014245-(13.028540408207402+-0.17166443696152633))))))) 
34,2.72937673040857e+24,223.76136798240427,340.88354,(((X*(X+(Y+Y)))-((Y*-2.5239766285210274)-((((X-((0.07857131487741142/1.5120721990264396)*((1.7090466166844953-((-4.707911204818917/8.147878288201376)+16.848421648358542))/(((((5.576270766588539/10.830859836237927)-(15.802755386892535--1.4541631292050057))*8.640144414969136)+10.830859836237927)--3.2748462522657924))))-6.8902039078505855)-2.6280402021962024)*Y)))+((12.334970377379339+-2.5239766285210274)/(8.147878288201376+2.6280402021962024))) 
35,3.590955691103646e+21,223.76136798240427,347.6315,(((X*(X+(Y+Y)))-((Y*-2.5239766285210274)-((((X-((0.07857131487741142/1.5120721990264396)*((1.7090466166844953-((-4.707911204818917/8.147878288201376)+16.848421648358542))/(((((5.576270766588539/10.830859836237927)-(15.802755386892535--1.4541631292050057))*8.640144414969136)+10.830859836237927)--3.2748462522657924))))-6.8902039078505855)-2.6280402021962024)*Y)))+((12.334970377379339+-2.5239766285210274)/(8.147878288201376+2.6280402021962024))) 
36,5.3825439874687156e+23,223.76136798240427,343.56018,(((X*(X+(Y+Y)))-((Y*-2.5239766285210274)-((((X-((0.07857131487741142/1.5120721990264396)*((1.7090466166844953-((-4.707911204818917/8.147878288201376)+16.848421648358542))/(((((5.576270766588539/10.830859836237927)-(15.802755386892535--1.4541631292050057))*8.640144414969136)+10.830859836237927)--3.2748462522657924))))-6.8902039078505855)-2.6280402021962024)*Y)))+((12.334970377379339+-2.5239766285210274)/(8.147878288201376+2.6280402021962024))) 
37,4.777770983484853e+25,223.76136798240427,329.16978,(((X*(X+(Y+Y)))-((Y*-2.5239766285210274)-((((X-((0.07857131487741142/1.5120721990264396)*((1.7090466166844953-((-4.707911204818917/8.147878288201376)+16.848421648358542))/(((((5.576270766588539/10.830859836237927)-(15.802755386892535--1.4541631292050057))*8.640144414969136)+10.830859836237927)--3.2748462522657924))))-6.8902039078505855)-2.6280402021962024)*Y)))+((12.334970377379339+-2.5239766285210274)/(8.147878288201376+2.6280402021962024))) 
38,7.032174551780791e+20,223.76136798240427,326.14492,(((X*(X+(Y+Y)))-((Y*-2.5239766285210274)-((((X-((0.07857131487741142/1.5120721990264396)*((1.7090466166844953-((-4.707911204818917/8.147878288201376)+16.848421648358542))/(((((5.576270766588539/10.830859836237927)-(15.802755386892535--1.4541631292050057))*8.640144414969136)+10.830859836237927)--3.2748462522657924))))-6.8902039078505855)-2.6280402021962024)*Y)))+((12.334970377379339+-2.5239766285210274)/(8.147878288201376+2.6280402021962024))) 
39,4.5412881507618104e+16,33.99071146134972,333.8129,(((X*(X+(Y+Y)))-((Y*-2.5239766285210274)-((((X-((0.07857131487741142/1.5120721990264396)*((0.07857131487741142-(15.802755386892535+16.848421648358542))/((((13.002960133910769--2.5239766285210274)*((-4.3239074674403515-(((-4.3239074674403515-((0.03522272159588802+(-4.788183447878865+(-4.788183447878865/(14.764577996443755--4.3239074674403515))))/(((-4.788183447878865+9.352770995941382)*((15.431294820873283*(5.172049538745421-0.43096533059829945))-4.7069670241820365))-4.7069670241820365)))-(13.002960133910769--2.5239766285210274))/(((-0.7895776577221696*(13.002960133910769+(Y+-2.06630542103761)))*((-4.217915697380239*(7.504290214398026-0.43096533059829945))-4.7069670241820365))-4.7069670241820365)))-(13.002960133910769--2.5239766285210274)))+10.830859836237927)--3.2748462522657924))))-6.8902039078505855)-2.6280402021962024)*Y)))+((10.592356151652197+-2.5239766285210274)/8.147878288201376))  
