,avg_fitness,best_fitness,avg_size,best_individual
0,27491.238267644498,55.479490344637654,11.01536,(0.7389345204768176+(-2.632109325421931/(-3.914052032719739/X))) 
1,4292.7306944051925,50.927118137154885,9.80238,(-4.343402404268562-((((3.884241812981889+1.2301062681946409)+4.807182180285725)-((3.486142742388658/(-3.50033540260121-(5.90100798413018/X)))*-4.44368908674993))+(((2.5634210541268185--4.343402404268562)/3.7749914683872383)*(-3.50033540260121-4.271226155459344)))) 
2,1743.7472200934023,50.927118137154885,9.41746,(-4.343402404268562-((((3.884241812981889+1.2301062681946409)+4.807182180285725)-((3.486142742388658/(-3.50033540260121-(5.90100798413018/X)))*-4.44368908674993))+(((2.5634210541268185--4.343402404268562)/3.7749914683872383)*(-3.50033540260121-4.271226155459344)))) 
3,1051.9469335231042,41.9654135857425,9.50156,((2.100943545750374-(-2.632109325421931+(4.045040685125464*4.807182180285725)))/(((((5.950424706256586+-3.964522277253346)+2.782100754556902)/(3.486142742388658+2.100943545750374))-(-1.681357051635013/X))*-3.964522277253346)) 
4,870.5234755791956,19.8784748760459,10.06024,((((-1.8981656453377584-(-2.632109325421931*2.7495675229047647))-(-2.528535942676586/(3.8232241734846877/(1.5366675904364175+(5.950424706256586-4.7415663449966825)))))/(2.6621342965215877+((3.1493581832153588*0.8579022662727285)*(2.5634210541268185/X))))/0.5139220560936879) 
5,754.0625620690375,19.8784748760459,11.75382,((((-1.8981656453377584-(-2.632109325421931*2.7495675229047647))-(-2.528535942676586/(3.8232241734846877/(1.5366675904364175+(5.950424706256586-4.7415663449966825)))))/(2.6621342965215877+((3.1493581832153588*0.8579022662727285)*(2.5634210541268185/X))))/0.5139220560936879) 
6,697.0412643819038,19.8784748760459,15.48764,((((-1.8981656453377584-(-2.632109325421931*2.7495675229047647))-(-2.528535942676586/(3.8232241734846877/(1.5366675904364175+(5.950424706256586-4.7415663449966825)))))/(2.6621342965215877+((3.1493581832153588*0.8579022662727285)*(2.5634210541268185/X))))/0.5139220560936879) 
7,583.9499310408116,19.8784748760459,21.20438,((((-1.8981656453377584-(-2.632109325421931*2.7495675229047647))-(-2.528535942676586/(3.8232241734846877/(1.5366675904364175+(5.950424706256586-4.7415663449966825)))))/(2.6621342965215877+((3.1493581832153588*0.8579022662727285)*(2.5634210541268185/X))))/0.5139220560936879) 
8,517.2418121348115,19.8784748760459,28.13558,((((-1.8981656453377584-(-2.632109325421931*2.7495675229047647))-(-2.528535942676586/(3.8232241734846877/(1.5366675904364175+(5.950424706256586-4.7415663449966825)))))/(2.6621342965215877+((3.1493581832153588*0.8579022662727285)*(2.5634210541268185/X))))/0.5139220560936879) 
9,503.41143387359693,19.8784748760459,35.78686,((((-1.8981656453377584-(-2.632109325421931*2.7495675229047647))-(-2.528535942676586/(3.8232241734846877/(1.5366675904364175+(5.950424706256586-4.7415663449966825)))))/(2.6621342965215877+((3.1493581832153588*0.8579022662727285)*(2.5634210541268185/X))))/0.5139220560936879) 
10,469.9768276321529,14.339144749901545,43.80126,(X-(((-2.632109325421931+X)/1.792345112698995)/(((2.1558632770653174/X)+-0.029691272451922046)-(-1.3443787080143097-((((((2.118822443780063/3.7749914683872383)/2.3151397711589645)--4.39934822832072)/2.100943545750374)+(((-2.5614671190625566*-3.4176779744781536)+-1.5973669814406648)/4.9863144466028455))/-3.914052032719739))))) 
11,1415.257136844301,14.339144749901545,51.85488,(X-(((-2.632109325421931+X)/1.792345112698995)/(((2.1558632770653174/X)+-0.029691272451922046)-(-1.3443787080143097-((((((2.118822443780063/3.7749914683872383)/2.3151397711589645)--4.39934822832072)/2.100943545750374)+(((-2.5614671190625566*-3.4176779744781536)+-1.5973669814406648)/4.9863144466028455))/-3.914052032719739))))) 
12,464.1960448330158,14.339144749901545,59.98116,(X-(((-2.632109325421931+X)/1.792345112698995)/(((2.1558632770653174/X)+-0.029691272451922046)-(-1.3443787080143097-((((((2.118822443780063/3.7749914683872383)/2.3151397711589645)--4.39934822832072)/2.100943545750374)+(((-2.5614671190625566*-3.4176779744781536)+-1.5973669814406648)/4.9863144466028455))/-3.914052032719739))))) 
13,593.0484135713269,11.959210980808312,71.83192,((-3.914052032719739*(X/(((0.5139220560936879*((5.656101331369388-3.486142742388658)-((((5.950424706256586/(1.3711441521800714+-1.5973669814406648))-(((1.5366675904364175*(((-1.3443787080143097--2.476706810310757)+X)+((X-0.057106746420854115)/(-3.8323168896735895+2.999199094470792))))/(1.3711441521800714-5.404386538430629))*(2.303673727937225/1.6514326021103471)))/(((-4.209980500543179*4.7415663449966825)--2.528535942676586)/X))*1.0583406924930765)))-((((3.486142742388658--0.873804136556716)+-3.4176779744781536)--3.8073263496861895)-1.5366675904364175))+0.057106746420854115)))+((X*(2.999199094470792/-4.209980500543179))*(4.7415663449966825/(1.5366675904364175*((3.7943827626921838*2.5634210541268185)+(3.1493581832153588*(-3.964522277253346*4.271226155459344))))))) 
14,431.3776236392211,10.022304260784427,88.13272,((-3.914052032719739*(X/(((0.5139220560936879*((5.656101331369388-3.486142742388658)-((((5.950424706256586/(1.3711441521800714+-1.5973669814406648))-((((((((1.8766639704943033/1.6514326021103471)*(((3.0625879350533562+-4.39934822832072)*(2.100943545750374-2.100943545750374))/2.303673727937225))+0.057106746420854115)-(-3.8323168896735895/1.792345112698995))/(5.90100798413018-4.7415663449966825))*(((-3.8073263496861895--2.476706810310757)+X)+((X-0.057106746420854115)/(-3.8323168896735895+2.999199094470792))))/(1.3711441521800714-(((-2.632109325421931+-3.7450041354028842)/3.7943827626921838)/(1.3711441521800714-((((-2.632109325421931*1.8766639704943033)+4.286654108037013)/((2.303673727937225/5.90100798413018)+-2.632109325421931))-2.118822443780063)))))*(2.303673727937225/1.6514326021103471)))/(((-4.209980500543179*4.7415663449966825)--2.528535942676586)/X))*1.0583406924930765)))-((((3.486142742388658--0.873804136556716)+-3.4176779744781536)--3.8073263496861895)-1.6514326021103471))+0.057106746420854115)))+((X*(0.30715124084436685/3.486142742388658))*(4.7415663449966825/(((X-(((X/1.4046097600448633)/1.3711441521800714)/5.026601709655118))/(((2.97704708115221*-4.209980500543179)-(X/((((2.7495675229047647+1.8766639704943033)/(-3.8323168896735895/((((2.3151397711589645/((1.4046097600448633-(X-0.014369955652968613))/((-2.476706810310757/-2.476706810310757)+(2.303673727937225-(2.782100754556902/X)))))--1.2536283699195425)-(5.950424706256586/1.2301062681946409))-((-0.029691272451922046/((X-2.100943545750374)+X))-(1.8766639704943033/1.6514326021103471)))))+(-3.964522277253346*-2.476706810310757))-X)))/(4.7415663449966825/-2.476706810310757)))*((3.7943827626921838*X)+(3.1493581832153588*(-3.964522277253346*4.271226155459344))))))) 
15,534.4618228621854,6.055098438582869,106.42464,(((-4.343402404268562*X)-X)/((((2.100943545750374/-1.2379884253132287)*3.7943827626921838)+(2.7495675229047647*(1.4046097600448633/(2.118822443780063/(((4.286654108037013--3.3591487705296164)-((0.30715124084436685+X)+4.523199679301776))*0.5139220560936879)))))+0.8249501741903531)) 
16,393.73248123119305,6.055098438582869,123.6043,(((-4.343402404268562*X)-X)/((((2.100943545750374/-1.2379884253132287)*3.7943827626921838)+(2.7495675229047647*(1.4046097600448633/(2.118822443780063/(((4.286654108037013--3.3591487705296164)-((0.30715124084436685+X)+4.523199679301776))*0.5139220560936879)))))+0.8249501741903531)) 
17,330.8268678260515,5.490489448249464,141.57888,((-3.914052032719739*(X/(((0.5139220560936879*((5.656101331369388-3.486142742388658)-((((5.950424706256586/(1.3711441521800714+-1.5973669814406648))-((((((((1.8766639704943033/1.6514326021103471)*(((3.0625879350533562+-4.39934822832072)*(2.100943545750374-2.100943545750374))/2.303673727937225))+0.057106746420854115)-(-3.8323168896735895/1.792345112698995))/(5.90100798413018-4.7415663449966825))*(2.6621342965215877+((X-0.057106746420854115)/(-3.8323168896735895+2.999199094470792))))/(1.3711441521800714-(((-2.632109325421931+-3.7450041354028842)/3.7943827626921838)/(1.3711441521800714-((((-2.632109325421931*1.8766639704943033)+4.286654108037013)/(((X-((2.216043946585221-(2.3151397711589645/(2.731037192972553-((1.4046097600448633-(((((((4.9863144466028455+2.100943545750374)/3.7943827626921838)/((-3.7450041354028842-(0.057106746420854115-5.28456297450264))-0.057106746420854115))-((((-3.7450041354028842/(((2.361046227815563+3.7749914683872383)-((2.216043946585221/-3.50033540260121)*1.6571114880646478))+1.6514326021103471))-2.5634210541268185)+X)+0.8249501741903531))/2.6621342965215877)+2.3151397711589645)-((1.3711441521800714+3.1493581832153588)+X)))+X))))/X))+-4.490623539880556)+-2.632109325421931))-2.118822443780063)))))*(2.303673727937225/1.6514326021103471)))/(((-4.209980500543179*4.7415663449966825)--2.528535942676586)/X))*1.0583406924930765)))-((((3.486142742388658--0.873804136556716)+-3.4176779744781536)--3.8073263496861895)-1.6514326021103471))+0.057106746420854115)))+((X*(0.30715124084436685/3.486142742388658))*(((((-2.632109325421931+(5.026601709655118/2.361046227815563))/3.884241812981889)/2.6071442890427905)/(2.3151397711589645+(((3.884241812981889-2.999199094470792)*(-0.029691272451922046--3.914052032719739))/(2.100943545750374/0.30715124084436685))))/(((X-(((X/1.4046097600448633)/1.3711441521800714)/5.026601709655118))/(((2.7495675229047647/(2.1558632770653174-X))/(2.1558632770653174*(((4.286654108037013--3.914052032719739)-((X+((-4.490623539880556-(1.4046097600448633+-1.2536283699195425))/(-2.632109325421931+((((((0.30715124084436685/2.118822443780063)/((X/1.792345112698995)*(((0.057106746420854115-5.28456297450264)-(((X-(((-2.632109325421931+(5.026601709655118/2.361046227815563))/3.7943827626921838)/((3.0625879350533562+(X*1.8766639704943033))--4.343402404268562)))/((0.30715124084436685/(2.311908736146962-(X-3.486142742388658)))/((4.807182180285725+((0.5139220560936879-2.6071442890427905)/2.5634210541268185))*(((3.884241812981889+((-3.914052032719739*-2.5147972151574733)*X))+1.6514326021103471)+5.950424706256586))))*-0.17179960551373163))+0.014369955652968613)))*-2.528535942676586)+(X/1.5366675904364175))+0.7389345204768176)+5.2789991364466555))))+4.523199679301776))+(X+1.4046097600448633))))/(4.7415663449966825/-2.476706810310757)))*((3.7943827626921838*X)+(3.1493581832153588*(-3.964522277253346*4.271226155459344))))))) 
