,avg_fitness,best_fitness,avg_size,best_individual
12,94565657.79015599,13737.200981915928,58.34016,(((((5.894985429576938+-1.9136984792863414)/(7.402157293156202-(((((-1.1347488985063428*((6.588121756129231-3.495374626611193)-(9.238054131152689/7.622681054720687)))-(-1.4289033284940746*-3.0029887637716364))+(7.622681054720687+((X*(16.679463480227085-(0.6838450835332832/((10.878642614340679+7.870175169565556)*((2.6364245723243354/(6.6464297118080005+13.598824750180384))+2.888864163288553)))))+(0.35184021442512137-(-0.680976105696911*X)))))+12.438355821134053)+13.197931396367242)))/(((((X/9.238054131152689)*(1.6882392484843374/((-3.8406846949922704+12.182387772021649)+(7.994487803033778+-4.0093840298251155))))/X)/9.912908439371959)/(8.463188089843865+7.402157293156202)))+(((((((-1.8130566426062207*2.2437342949965124)+9.673287672512838)/(6.4465686597528595/5.894985429576938))/(-3.6214427752941702+-3.0029887637716364))+X)+X)*(X*(X/(6.588121756129231/16.513030594181053)))))-6.675290960408706)
13,53074354.80350243,13710.669648514697,63.55318,(((((5.894985429576938+-1.9136984792863414)/(7.402157293156202-(((((-1.1347488985063428*((6.588121756129231-3.495374626611193)-(9.238054131152689/7.622681054720687)))-(-1.4289033284940746*-3.0029887637716364))+(7.622681054720687+(((((9.673287672512838*-1.9136984792863414)+(X*(7.246876026283312+6.675290960408706)))/0.4987388741113321)+(-1.5250825945780884-(-0.8326788224822144+(((X*8.261998420197543)*(11.589769847779202/-1.5250825945780884))*3.495374626611193))))+(0.35184021442512137-(-0.680976105696911*X)))))+12.438355821134053)+13.197931396367242)))/(((((X/9.238054131152689)*(1.6882392484843374/((-3.8406846949922704+12.182387772021649)+(7.994487803033778+-4.0093840298251155))))/X)/9.912908439371959)/7.622681054720687))+(((((((-1.8130566426062207*2.2437342949965124)+9.673287672512838)/(6.4465686597528595/5.894985429576938))/(-3.6214427752941702+-3.0029887637716364))+X)+X)*(X*(X/(6.588121756129231/16.513030594181053)))))-6.675290960408706)
14,40081431.369196326,13696.895988347274,69.74782,(((((5.894985429576938+-1.9136984792863414)/(7.402157293156202-(((((-1.1347488985063428*((6.588121756129231-((8.48965713435901-(6.061898879868004-((16.24262578255315*(0.6838450835332832+((X--1.1472293958950912)+3.3463249392758243)))+-1.9136984792863414)))-(9.912908439371959/4.812623366769385)))-(9.238054131152689/7.622681054720687)))-(-1.4289033284940746*-3.0029887637716364))+(7.622681054720687+(((((9.673287672512838*-1.9136984792863414)+(X*(7.246876026283312+6.675290960408706)))/0.4987388741113321)+(-1.5250825945780884-(-0.8326788224822144+(((X*8.261998420197543)*(11.589769847779202/-1.5250825945780884))*3.495374626611193))))+((7.994487803033778/X)/2.052202820143588))))+12.438355821134053)+13.197931396367242)))/(((((X/9.238054131152689)*(1.6882392484843374/((-3.8406846949922704+12.182387772021649)+(7.994487803033778+-4.0093840298251155))))/X)/9.912908439371959)/7.622681054720687))+(((((((-1.8130566426062207*2.2437342949965124)+9.673287672512838)/(6.4465686597528595/5.894985429576938))/(-3.6214427752941702+-3.0029887637716364))+X)+X)*(X*(X/(6.588121756129231/16.513030594181053)))))-6.675290960408706)
15,355065859.51281106,8237.70535010266,81.02732,(((((5.894985429576938+-1.9136984792863414)/(7.402157293156202-((((8.463188089843865*((-3.8406846949922704+9.673287672512838)*8.261998420197543))/((15.867121373243705-10.064268227620195)-16.209110562743614))+12.94077253889538)+13.197931396367242)))/(((7.5658276177160655/X)/9.912908439371959)/7.622681054720687))+(((((((-1.8130566426062207*2.2437342949965124)+9.673287672512838)/(6.061898879868004/5.894985429576938))/(-3.6214427752941702+-3.0029887637716364))+X)+X)*(X*(X/(6.588121756129231/16.513030594181053)))))-6.675290960408706)
16,2854182753.2152185,8237.70535010266,92.63872,(((((5.894985429576938+-1.9136984792863414)/(7.402157293156202-((((8.463188089843865*((-3.8406846949922704+9.673287672512838)*8.261998420197543))/((15.867121373243705-10.064268227620195)-16.209110562743614))+12.94077253889538)+13.197931396367242)))/(((7.5658276177160655/X)/9.912908439371959)/7.622681054720687))+(((((((-1.8130566426062207*2.2437342949965124)+9.673287672512838)/(6.061898879868004/5.894985429576938))/(-3.6214427752941702+-3.0029887637716364))+X)+X)*(X*(X/(6.588121756129231/16.513030594181053)))))-6.675290960408706)
17,221471354.5835329,8197.409437947987,105.29672,(((((5.894985429576938+-1.9136984792863414)/(7.402157293156202-((((0.40895707459743047-(-1.4289033284940746*-3.0029887637716364))+(7.622681054720687+1.5864534257346357))+(0.0018172093224118058/(((16.209110562743614+13.23431590768108)+4.812623366769385)-6.675290960408706)))+-4.0093840298251155)))/(((((16.78941138381322+(16.78941138381322--4.582457231361732))+-1.1046888593066924)/X)/9.912908439371959)/(((6.312171041331116-8.625748297318706)/(((((16.679463480227085-(0.6838450835332832/((10.878642614340679+7.870175169565556)*((2.6364245723243354*(((8.625748297318706-X)/(4.660887794535499-X))+13.598824750180384))-2.888864163288553))))/0.4987388741113321)*(15.80248777744196*X))-16.24262578255315)*-1.1046888593066924))+7.402157293156202)))+(((-0.8326788224822144+X)+X)*(X*(X/(6.588121756129231/16.513030594181053)))))-6.675290960408706)
18,6875019518585.503,7956.323137249907,120.50198,((((X*6.4465686597528595)/((((((X-4.947063019506157)/((X/4.947063019506157)*(8.353368667685192*(X*(X*(4.660887794535499/9.908232432651177))))))*(((((X/(6.588121756129231/16.513030594181053))*X)--1.1347488985063428)*(8.261998420197543--0.8326788224822144))/((-3.8406846949922704+12.182387772021649)+(((X*((3.3463249392758243/(2.3629457931382243-((X*(4.697148217333995+(0.0018172093224118058-0.40895707459743047)))-6.061898879868004)))*4.812623366769385))-13.059842810283637)+13.059842810283637))))/X)/9.912908439371959)+7.622681054720687))+(((((((-1.8130566426062207-2.2437342949965124)+9.673287672512838)/(6.4465686597528595/5.894985429576938))/(-3.6214427752941702+-3.0029887637716364))+X)+X)*(X*(X/(6.588121756129231/16.513030594181053)))))-12.986555234964847)
19,72640850649.5154,5354.641748810375,135.0149,(((((5.894985429576938+-1.9136984792863414)/(7.402157293156202-((-1.1472293958950912+12.438355821134053)+13.197931396367242)))/(((((X/9.238054131152689)*(1.6882392484843374/X))/X)/(0.35184021442512137-0.4987388741113321))/7.622681054720687))+((((5.595880586579343/(-3.6214427752941702+-3.0029887637716364))+X)+X)*(X*(X/(6.588121756129231/16.513030594181053)))))-13.23431590768108)
20,46009889492.46479,2709.5168266440387,151.34084,(((((5.894985429576938+-1.9136984792863414)/(4.947063019506157-(((((-1.1347488985063428*((6.588121756129231/16.513030594181053)-((-1.5250825945780884-15.80248777744196)/7.622681054720687)))-13.059842810283637)+(7.622681054720687+1.5864534257346357))+12.438355821134053)+-4.0093840298251155)))*(((-0.8326788224822144-((12.511310356784886-(6.312171041331116+X))+2.888864163288553))+X)+2.052202820143588))+(((-0.8326788224822144+X)+X)*(X*(X/(6.588121756129231/16.513030594181053)))))-6.675290960408706)
21,6970165057.2688465,2709.5168266440387,166.08794,(((((5.894985429576938+-1.9136984792863414)/(4.947063019506157-(((((-1.1347488985063428*((6.588121756129231/16.513030594181053)-((-1.5250825945780884-15.80248777744196)/7.622681054720687)))-13.059842810283637)+(7.622681054720687+1.5864534257346357))+12.438355821134053)+-4.0093840298251155)))*(((-0.8326788224822144-((12.511310356784886-(6.312171041331116+X))+2.888864163288553))+X)+2.052202820143588))+(((-0.8326788224822144+X)+X)*(X*(X/(6.588121756129231/16.513030594181053)))))-6.675290960408706)
22,186877227.54803008,2709.5168266440387,181.96064,(((((5.894985429576938+-1.9136984792863414)/(4.947063019506157-(((((-1.1347488985063428*((6.588121756129231/16.513030594181053)-((-1.5250825945780884-15.80248777744196)/7.622681054720687)))-13.059842810283637)+(7.622681054720687+1.5864534257346357))+12.438355821134053)+-4.0093840298251155)))*(((-0.8326788224822144-((12.511310356784886-(6.312171041331116+X))+2.888864163288553))+X)+2.052202820143588))+(((-0.8326788224822144+X)+X)*(X*(X/(6.588121756129231/16.513030594181053)))))-6.675290960408706)
23,27270558470.463615,2709.5168266440387,204.8482,(((((5.894985429576938+-1.9136984792863414)/(4.947063019506157-(((((-1.1347488985063428*((6.588121756129231/16.513030594181053)-((-1.5250825945780884-15.80248777744196)/7.622681054720687)))-13.059842810283637)+(7.622681054720687+1.5864534257346357))+12.438355821134053)+-4.0093840298251155)))*(((-0.8326788224822144-((12.511310356784886-(6.312171041331116+X))+2.888864163288553))+X)+2.052202820143588))+(((-0.8326788224822144+X)+X)*(X*(X/(6.588121756129231/16.513030594181053)))))-6.675290960408706)
24,25492879899.59439,2691.5253023795867,236.7383,(((((X*5.894985429576938)/(4.812623366769385/2.2437342949965124))-(2.2437342949965124*((12.250098652924652+(-1.4289033284940746-((16.513030594181053/(X*6.4465686597528595))/(4.697148217333995+X))))/4.947063019506157)))+(((((((-1.8130566426062207*2.2437342949965124)+9.673287672512838)/(6.4465686597528595/5.894985429576938))/(-3.6214427752941702+-3.0029887637716364))+X)+X)*(X*(X/(6.588121756129231/16.513030594181053)))))-13.23431590768108)
25,121124778.87187858,2434.8885297198585,265.13648,(((((X*5.894985429576938)/(4.812623366769385/2.2437342949965124))-(2.2437342949965124*((12.250098652924652+6.0841278191501615)/9.912908439371959)))+(((((((-1.8130566426062207*2.2437342949965124)+9.673287672512838)/(6.4465686597528595/5.894985429576938))/(-3.6214427752941702+-3.0029887637716364))+X)+X)*(X*(X/(6.588121756129231/16.513030594181053)))))-13.23431590768108)
26,107532551.9287007,2029.497563060708,278.60664,(((((16.199015055136307+-1.9136984792863414)/16.629946650575512)/(((((16.78941138381322+(16.78941138381322--4.582457231361732))+-1.1046888593066924)/X)/15.80248777744196)/(((5.595880586579343-8.625748297318706)/(9.912908439371959-((5.595880586579343/((11.589769847779202-6.0841278191501615)/7.72248138698126))/((((0.6838450835332832*((-3.8406846949922704+9.673287672512838)*(((-1.1347488985063428*((8.261998420197543+1.5864534257346357)/5.894985429576938))-(-1.4289033284940746*-3.0029887637716364))+(((-1.1347488985063428*((6.4465686597528595+X)-(9.238054131152689/7.622681054720687)))-((12.250098652924652+10.064268227620195)-4.697148217333995))+((X*-3.0029887637716364)+(0.35184021442512137-(-0.8326788224822144*X)))))))/((15.867121373243705-5.314800019697776)-16.209110562743614))+12.94077253889538)/(15.80248777744196+-3.0029887637716364)))))+7.402157293156202)))+(((-0.8326788224822144+X)+X)*(X*(X/(6.588121756129231/16.513030594181053)))))-16.199015055136307)
27,98469690.28923158,1461.1504171576873,290.8071,((((((((((X+(2.3629457931382243*((X+(((((7.622681054720687+((-0.8326788224822144+((((X*((((((6.312171041331116-12.250098652924652)/((((3.3463249392758243*16.429019681748485)*16.513030594181053)-((9.912908439371959*8.261998420197543)*(6.312171041331116/-1.5250825945780884)))+(X/12.182387772021649)))+X)+X)*(X*(3.3463249392758243+-4.582457231361732)))+(1.891183924004375-((X/-0.680976105696911)+-2.4471497529351396))))+3.495374626611193)*5.2231114522427955)-(-0.8326788224822144+((-1.4289033284940746/(8.353368667685192/(16.24262578255315/(6.061898879868004-16.199015055136307))))*3.495374626611193))))+((7.994487803033778/X)/2.052202820143588)))/2.6364245723243354)*0.40895707459743047)+(((0.35184021442512137-9.912908439371959)/-4.0093840298251155)-(6.4465686597528595-(1.891183924004375-(7.72248138698126/((((X--0.680976105696911)*(X*3.495374626611193))+(((6.588121756129231-16.429019681748485)*7.622681054720687)-(-3.3015656919367937*(((2.052202820143588/((11.589769847779202/(((-1.4289033284940746/(8.353368667685192-((((((16.24262578255315/((13.059842810283637-(5.314800019697776/((X*(X*(3.3463249392758243+1.6770478161417959)))-(((2.5709486582742453/(-1.4289033284940746+((-0.680976105696911-7.63849136517395)*(9.912908439371959/(X*((X+(((9.238054131152689+16.78941138381322)*X)+(7.5658276177160655/13.23431590768108)))+((((6.061898879868004/0.4987388741113321)*(X+4.708246721476309))-16.24262578255315)*(3.3463249392758243+16.629946650575512))))))))-(5.314800019697776-(-3.6673530969596904-13.23431590768108)))*(3.3463249392758243/(6.4465686597528595-16.24262578255315))))))-1.6882392484843374))/-1.9136984792863414)/((4.708246721476309-1.6882392484843374)*(9.238054131152689/16.513030594181053)))-15.80248777744196)+-3.0029887637716364)/(6.312171041331116--3.0029887637716364))))-(((13.059842810283637+8.48965713435901)-5.314800019697776)+(-3.6673530969596904/((7.402157293156202*(8.48965713435901+((2.052202820143588+(12.94077253889538-0.35184021442512137))/(4.697148217333995/2.5709486582742453))))/-3.6214427752941702))))+(X*((X*X)*6.0841278191501615))))-8.261998420197543))-4.660887794535499)+12.986555234964847))))+(16.05898401337924-((5.2231114522427955+-3.3015656919367937)-((4.947063019506157*-0.680976105696911)/0.6838450835332832)))))))))+3.3463249392758243))+((((0.0018172093224118058/((6.675290960408706-0.35184021442512137)-6.675290960408706))-(12.250098652924652+((((((6.825193736373899/4.708246721476309)/((16.209110562743614/7.72248138698126)+((1.6882392484843374+(13.23431590768108*X))*((X+((((X*-1.8130566426062207)/((-1.4289033284940746*-3.0029887637716364)/7.402157293156202))*X)+(((((5.894985429576938+16.05898401337924)/(7.402157293156202-(((((-1.1347488985063428+((6.4465686597528595+X)-(((((-0.8326788224822144*X)/X)/9.912908439371959)/(8.463188089843865+7.402157293156202))/7.622681054720687)))-9.453485685182748)+(7.622681054720687+(((12.438355821134053-4.697148217333995)*(4.660887794535499*1.6882392484843374))*(0.35184021442512137-(-0.8326788224822144*X)))))+12.438355821134053)+-4.0093840298251155)))/((X/9.238054131152689)+(8.463188089843865*7.402157293156202)))+((((((2.3629457931382243+(((((-0.8326788224822144/4.812623366769385)+(((X/12.986555234964847)*(1.6882392484843374/(6.312171041331116-(((((16.513030594181053*16.429019681748485)*-3.8406846949922704)-12.511310356784886)+(X/2.2437342949965124))*14.860290675946942))))/X))-(5.750170190424763/-1.4289033284940746))+((X-(6.312171041331116+(15.80248777744196+8.353368667685192)))-7.994487803033778))-16.429019681748485))/9.238054131152689)/(9.673287672512838+-3.0029887637716364))+X)+X)*(X*(X/(6.588121756129231/16.513030594181053)))))-13.23431590768108)))+((((6.061898879868004/0.4987388741113321)*(-1.4289033284940746+4.708246721476309))-16.24262578255315)*0.35184021442512137)))))+X)/14.860290675946942)-(12.250098652924652/(8.463188089843865/8.625748297318706)))*(2.2437342949965124*((8.261998420197543+(-1.4289033284940746-(((6.6464297118080005/15.80248777744196)+X)-(10.878642614340679*9.912908439371959))))/15.97585875004885)))))/1.6882392484843374)*(X-5.750170190424763)))))/6.6464297118080005)/(((6.061898879868004/(9.238054131152689/((((((-1.4289033284940746+(3.3463249392758243+-3.8406846949922704))/3.3463249392758243)/6.0841278191501615)/0.6838450835332832)-((12.438355821134053/8.625748297318706)*(12.250098652924652*1.5864534257346357)))--1.8130566426062207)))/(4.708246721476309--2.070514028675955))+8.261998420197543))/15.97585875004885)+X)/(6.061898879868004+6.6464297118080005))/(6.588121756129231+5.314800019697776))/(((((16.513030594181053*16.429019681748485)*((-1.4289033284940746+2.6364245723243354)/6.675290960408706))+1.6882392484843374)/9.912908439371959)/((16.199015055136307*(-0.8326788224822144+(6.825193736373899*14.860290675946942)))-((12.182387772021649-13.23431590768108)-(X+((12.250098652924652+13.059842810283637)-14.860290675946942))))))+(((((((-1.8130566426062207*2.2437342949965124)+9.673287672512838)/(6.4465686597528595/5.894985429576938))/(-3.6214427752941702+-3.0029887637716364))+X)+X)*(X*(X/(6.588121756129231/16.513030594181053)))))-13.23431590768108)
28,409561290.98961943,1460.0981197137473,320.6518,((((((((((X+(2.3629457931382243*((X+(((((7.622681054720687+((-0.8326788224822144+((((X*((((((6.312171041331116-12.250098652924652)/((((3.3463249392758243*16.429019681748485)*16.513030594181053)-((9.912908439371959*8.261998420197543)*(16.24262578255315*15.80248777744196)))+(X/12.182387772021649)))+X)+X)*(X*(3.3463249392758243+-4.582457231361732)))+(1.891183924004375-((X/-0.680976105696911)+-2.4471497529351396))))+3.495374626611193)*5.2231114522427955)-(-0.8326788224822144+((-1.4289033284940746/(8.353368667685192/(16.24262578255315/(6.061898879868004-16.199015055136307))))*3.495374626611193))))+((7.994487803033778/X)/2.052202820143588)))/2.6364245723243354)*0.40895707459743047)+(((0.35184021442512137-9.912908439371959)/-4.0093840298251155)-(6.4465686597528595-(1.891183924004375-(7.72248138698126/((((X--0.680976105696911)*(X*3.495374626611193))+(((6.588121756129231-16.429019681748485)*7.622681054720687)-(-3.3015656919367937*(((2.052202820143588/((11.589769847779202/(((-1.4289033284940746/(8.353368667685192-((8.48965713435901+-3.0029887637716364)/(6.312171041331116--3.0029887637716364))))-(((13.059842810283637+8.48965713435901)-5.314800019697776)+(-3.6673530969596904/((7.402157293156202*(8.48965713435901+(1.891183924004375/(4.697148217333995/2.5709486582742453))))/-3.6214427752941702))))+(X*((X*X)*6.0841278191501615))))-8.261998420197543))-4.660887794535499)+12.986555234964847))))+(16.05898401337924-((5.2231114522427955+-3.3015656919367937)-((4.947063019506157*-0.680976105696911)/0.6838450835332832)))))))))+3.3463249392758243))+((((0.0018172093224118058/((6.675290960408706-0.35184021442512137)-6.675290960408706))-(12.250098652924652+((((((6.825193736373899/4.708246721476309)/((16.209110562743614/7.72248138698126)+((1.6882392484843374+(13.23431590768108*X))*((X+((((X*-1.8130566426062207)/((-1.4289033284940746*-3.0029887637716364)/7.402157293156202))*X)+(((((5.894985429576938+16.05898401337924)/(7.402157293156202-(((((-1.1347488985063428+((6.4465686597528595+X)-(((((-0.8326788224822144*X)/X)/9.912908439371959)/(8.463188089843865+7.402157293156202))/7.622681054720687)))-9.453485685182748)+(7.622681054720687+(((12.438355821134053-4.697148217333995)*(4.660887794535499*1.6882392484843374))*(0.35184021442512137-(-0.8326788224822144*X)))))+12.438355821134053)+-4.0093840298251155)))/((X/9.238054131152689)+(8.463188089843865*7.402157293156202)))+((((((2.3629457931382243+(((((-0.8326788224822144/4.812623366769385)+(((X/12.986555234964847)*(1.6882392484843374/(6.312171041331116-(((((16.513030594181053*16.429019681748485)*-3.8406846949922704)-12.511310356784886)+(X/2.2437342949965124))*14.860290675946942))))/X))-(5.750170190424763/-1.4289033284940746))+((X-(6.312171041331116+(15.80248777744196+8.353368667685192)))-7.994487803033778))-16.429019681748485))/9.238054131152689)/(9.673287672512838+-3.0029887637716364))+X)+X)*(X*(X/(6.588121756129231/16.513030594181053)))))-13.23431590768108)))+((((6.061898879868004/0.4987388741113321)*(-1.4289033284940746+4.708246721476309))-16.24262578255315)*0.35184021442512137)))))+X)/14.860290675946942)-(12.250098652924652/(8.463188089843865/8.625748297318706)))*(2.2437342949965124*((8.261998420197543+(-1.4289033284940746-(((6.6464297118080005/15.80248777744196)+X)-(10.878642614340679*9.912908439371959))))/15.97585875004885)))))/1.6882392484843374)*(X-5.750170190424763)))))/6.6464297118080005)/(((6.061898879868004/(9.238054131152689/((((((-1.4289033284940746+(3.3463249392758243+-3.8406846949922704))/3.3463249392758243)/6.0841278191501615)/0.6838450835332832)-((12.438355821134053/8.625748297318706)*(12.250098652924652*1.5864534257346357)))--1.8130566426062207)))/(4.708246721476309--2.070514028675955))+8.261998420197543))/15.97585875004885)+X)/(6.061898879868004+6.6464297118080005))/(6.588121756129231+5.314800019697776))/(((((16.513030594181053*16.429019681748485)*((-1.4289033284940746+2.6364245723243354)/6.675290960408706))+1.6882392484843374)/9.912908439371959)/((16.199015055136307*(-0.8326788224822144+(6.825193736373899*14.860290675946942)))-((12.182387772021649-13.23431590768108)-(X+((12.250098652924652+13.059842810283637)-14.860290675946942))))))+(((((((-1.8130566426062207*2.2437342949965124)+9.673287672512838)/(6.4465686597528595/5.894985429576938))/(-3.6214427752941702+-3.0029887637716364))+X)+X)*(X*(X/(6.588121756129231/16.513030594181053)))))-13.23431590768108)
29,31906748.32719888,1212.4465348234485,374.69188,((((((((((X+(2.3629457931382243*((X+(((((7.622681054720687+((-0.8326788224822144+((((X*((((((6.312171041331116-12.250098652924652)/((((3.3463249392758243*16.429019681748485)*16.513030594181053)-((9.912908439371959*8.261998420197543)*(6.312171041331116/-1.5250825945780884)))+(X/12.182387772021649)))+X)+X)*(X*(3.3463249392758243+-4.582457231361732)))+(1.891183924004375-7.402157293156202)))+3.495374626611193)*5.2231114522427955)-(-0.8326788224822144+((-1.4289033284940746/(8.353368667685192/(16.24262578255315/(6.061898879868004-16.199015055136307))))*3.495374626611193))))+((7.994487803033778/X)/2.052202820143588)))/2.6364245723243354)*0.40895707459743047)+(((0.35184021442512137-9.912908439371959)/-4.0093840298251155)-(6.4465686597528595-(1.891183924004375-(7.72248138698126/((((X--0.680976105696911)*(X*3.495374626611193))+(((6.588121756129231-16.429019681748485)*7.622681054720687)-(-3.3015656919367937*(((2.052202820143588/((11.589769847779202/(((-1.4289033284940746/(8.353368667685192-((((((16.24262578255315/((13.059842810283637-(5.314800019697776/((X*(X*(3.3463249392758243+1.6770478161417959)))-(((2.5709486582742453/(-1.4289033284940746+((-0.680976105696911-7.63849136517395)*(9.912908439371959/(X*((X+(((9.238054131152689+16.78941138381322)*X)+(7.5658276177160655/13.23431590768108)))+((((6.061898879868004/0.4987388741113321)*(X+4.708246721476309))-16.24262578255315)*(3.3463249392758243+16.629946650575512))))))))-(5.314800019697776-(-3.6673530969596904-13.23431590768108)))*(3.3463249392758243/(6.4465686597528595-16.24262578255315))))))-1.6882392484843374))/-1.9136984792863414)/((4.708246721476309-1.6882392484843374)*(9.238054131152689/16.513030594181053)))-15.80248777744196)+-3.0029887637716364)/(6.312171041331116--3.0029887637716364))))-(((13.059842810283637+8.48965713435901)-5.314800019697776)+(-3.6673530969596904/((7.402157293156202*(8.48965713435901+(1.891183924004375/(4.697148217333995/2.5709486582742453))))/-3.6214427752941702))))+(X*((X*X)*6.0841278191501615))))-8.261998420197543))-4.660887794535499)+12.986555234964847))))+(16.05898401337924-((5.2231114522427955+-3.3015656919367937)-((4.947063019506157*-0.680976105696911)/0.6838450835332832)))))))))+3.3463249392758243))+((((0.0018172093224118058/((6.675290960408706-0.35184021442512137)-6.675290960408706))-(12.250098652924652+((((((6.825193736373899/4.708246721476309)/((16.209110562743614/7.72248138698126)+((1.6882392484843374+(13.23431590768108*X))*((X+((((X*-1.8130566426062207)/((-1.4289033284940746*-3.0029887637716364)/7.402157293156202))*X)+(((((5.894985429576938+16.05898401337924)/(7.402157293156202-(((((-1.1347488985063428+((6.4465686597528595+X)-(((((-0.8326788224822144*X)/X)/9.912908439371959)/(8.463188089843865+7.402157293156202))/7.622681054720687)))-9.453485685182748)+(7.622681054720687+(((12.438355821134053-4.697148217333995)*(4.660887794535499*1.6882392484843374))*(0.35184021442512137-(-0.8326788224822144*X)))))+12.438355821134053)+-4.0093840298251155)))/((X/9.238054131152689)+(8.463188089843865*7.402157293156202)))+((((((2.3629457931382243+(((((-0.8326788224822144/4.812623366769385)+(((X/12.986555234964847)*(1.6882392484843374/(6.312171041331116-(((((16.513030594181053*16.429019681748485)*-3.8406846949922704)-12.511310356784886)+(X/2.2437342949965124))*14.860290675946942))))/X))-(5.750170190424763/-1.4289033284940746))+((X-(6.312171041331116+(15.80248777744196+8.353368667685192)))-7.994487803033778))-16.429019681748485))/9.238054131152689)/(9.673287672512838+-3.0029887637716364))+X)+X)*(X*(X/(6.588121756129231/16.513030594181053)))))-13.23431590768108)))+((((6.061898879868004/0.4987388741113321)*(-1.4289033284940746+4.708246721476309))-16.24262578255315)*0.35184021442512137)))))+X)/14.860290675946942)-(12.250098652924652/(8.463188089843865/8.625748297318706)))*(2.2437342949965124*((8.261998420197543+(-1.4289033284940746-(((6.6464297118080005/15.80248777744196)+X)-(10.878642614340679*9.912908439371959))))/15.97585875004885)))))/1.6882392484843374)*(X-5.750170190424763)))))/6.6464297118080005)/(((6.061898879868004/(9.238054131152689/((((((-1.4289033284940746+(3.3463249392758243+-3.8406846949922704))/3.3463249392758243)/6.0841278191501615)/0.6838450835332832)-((12.438355821134053/8.625748297318706)*(12.250098652924652*1.5864534257346357)))--1.8130566426062207)))/(4.708246721476309--2.070514028675955))+8.261998420197543))/15.97585875004885)+X)/(6.061898879868004+6.6464297118080005))/(6.588121756129231+5.314800019697776))/(((((16.513030594181053*16.429019681748485)*((-1.4289033284940746+2.6364245723243354)/6.675290960408706))+1.6882392484843374)/9.912908439371959)/((16.199015055136307*(-0.8326788224822144+(6.825193736373899*14.860290675946942)))-((12.182387772021649-13.23431590768108)-(X+((12.250098652924652+13.059842810283637)-14.860290675946942))))))+(((((((-1.8130566426062207*2.2437342949965124)+9.673287672512838)/(6.4465686597528595/5.894985429576938))/(-3.6214427752941702+-3.0029887637716364))+X)+X)*(X*(X/(6.588121756129231/16.513030594181053)))))-13.23431590768108)
