,avg_fitness,best_fitness,avg_size,best_individual
15,2.340975820460638e+24,408203516.001992,87.52738,((((6.875263385016902/16.401799975767492)*(((5.685808590326618+(11.554681121873227*7.188345706503734))/((16.924977660967222/3.7353668042543102)/1.2878752568010015))-(((8.092539864402074+X)+7.044355382381978)+(X*((16.570874793203686*((X-(X/2.794946483789545))+9.657857890554492))-(((((8.540303650087811/(-3.093431260098645+4.202410192609806))--1.1101727986911794)+((7.338930498399787/(3.717347346349662/1.2878752568010015))+X))*(X/-2.005051126583913))/15.499904290218563))))))-(-1.0091354317072683-X))-(14.360958225397642-((((1.9151709156712489/6.960652961636244)*(0.744566650966461*15.477849262663302))+(X-3.7353668042543102))*((-3.566320639896192/5.685808590326618)+(X*((X+(-1.1808389435682916--2.1073698996232517))*5.0120131446134675))))))
16,3.4896196304091034e+25,153177875.1650505,102.39954,((((0.24661570393574106/(2.5290979837922265/(14.89865898833424+X)))*(((13.912272056978757*(((8.429980488951772/((7.021956679605337/16.401799975767492)-(8.541507235491807-0.744566650966461)))+(13.912272056978757-(-1.9541164099391173*-0.21002581254143138)))/(1.4510536824370073+(((((-1.9541164099391173*13.912272056978757)*9.752759497125847)*X)+(X/(9.752759497125847-(2.4260537280662566/-4.09175967640905))))/X))))/(2.794946483789545*((((7.047191525405708-7.877057332266213)-(2.865920759648456*(-1.9541164099391173*-0.21002581254143138)))+(1.4510536824370073*-4.09175967640905))-((-0.9444764684389177+13.912272056978757)/3.778718041090963))))*((7.338930498399787/7.047191525405708)/-0.8825948335084393)))+(X+2.865920759648456))*(0.744566650966461+(X*((X+-3.3291127858094463)*5.0120131446134675))))
17,1.9528777195028814e+33,153177875.1650505,117.8106,((((0.24661570393574106/(2.5290979837922265/(14.89865898833424+X)))*(((13.912272056978757*(((8.429980488951772/((7.021956679605337/16.401799975767492)-(8.541507235491807-0.744566650966461)))+(13.912272056978757-(-1.9541164099391173*-0.21002581254143138)))/(1.4510536824370073+(((((-1.9541164099391173*13.912272056978757)*9.752759497125847)*X)+(X/(9.752759497125847-(2.4260537280662566/-4.09175967640905))))/X))))/(2.794946483789545*((((7.047191525405708-7.877057332266213)-(2.865920759648456*(-1.9541164099391173*-0.21002581254143138)))+(1.4510536824370073*-4.09175967640905))-((-0.9444764684389177+13.912272056978757)/3.778718041090963))))*((7.338930498399787/7.047191525405708)/-0.8825948335084393)))+(X+2.865920759648456))*(0.744566650966461+(X*((X+-3.3291127858094463)*5.0120131446134675))))
18,9.353828492538369e+27,153177875.1650505,134.53142,((((0.24661570393574106/(2.5290979837922265/(14.89865898833424+X)))*(((13.912272056978757*(((8.429980488951772/((7.021956679605337/16.401799975767492)-(8.541507235491807-0.744566650966461)))+(13.912272056978757-(-1.9541164099391173*-0.21002581254143138)))/(1.4510536824370073+(((((-1.9541164099391173*13.912272056978757)*9.752759497125847)*X)+(X/(9.752759497125847-(2.4260537280662566/-4.09175967640905))))/X))))/(2.794946483789545*((((7.047191525405708-7.877057332266213)-(2.865920759648456*(-1.9541164099391173*-0.21002581254143138)))+(1.4510536824370073*-4.09175967640905))-((-0.9444764684389177+13.912272056978757)/3.778718041090963))))*((7.338930498399787/7.047191525405708)/-0.8825948335084393)))+(X+2.865920759648456))*(0.744566650966461+(X*((X+-3.3291127858094463)*5.0120131446134675))))
19,1.8926045275376658e+24,42161847.507745884,148.32158,((((1.9151709156712489/((12.86062380727968-1.9151709156712489)+7.047191525405708))*(((-0.21002581254143138*(((X+-2.1013469868794505)/5.35604237182158)-(8.541507235491807-X)))+((X-1.789612883266571)+(((1.2878752568010015*(((10.900048572399378*2.2390939489966506)+(((8.092539864402074/(((2.2390939489966506/1.4510536824370073)/8.541507235491807)+7.047191525405708))-(5.0120131446134675*0.24661570393574106))/(-0.21002581254143138/(15.061581828518396-3.717347346349662))))/15.477849262663302))/((-0.8825948335084393--2.6395450525124735)/5.685808590326618))/2.6620630498037148)))/((16.45655039726397/(-2.6395450525124735/5.0120131446134675))+-1.7829332808448637)))+(X-1.2878752568010015))*((-3.566320639896192/12.414451773588286)+(X*((X+(-1.1808389435682916--2.1073698996232517))*5.0120131446134675))))
20,3.0824690227913737e+26,42161847.507745884,158.95698,((((1.9151709156712489/((12.86062380727968-1.9151709156712489)+7.047191525405708))*(((-0.21002581254143138*(((X+-2.1013469868794505)/5.35604237182158)-(8.541507235491807-X)))+((X-1.789612883266571)+(((1.2878752568010015*(((10.900048572399378*2.2390939489966506)+(((8.092539864402074/(((2.2390939489966506/1.4510536824370073)/8.541507235491807)+7.047191525405708))-(5.0120131446134675*0.24661570393574106))/(-0.21002581254143138/(15.061581828518396-3.717347346349662))))/15.477849262663302))/((-0.8825948335084393--2.6395450525124735)/5.685808590326618))/2.6620630498037148)))/((16.45655039726397/(-2.6395450525124735/5.0120131446134675))+-1.7829332808448637)))+(X-1.2878752568010015))*((-3.566320639896192/12.414451773588286)+(X*((X+(-1.1808389435682916--2.1073698996232517))*5.0120131446134675))))
21,7.877792514736155e+25,42161847.507745884,168.18958,((((1.9151709156712489/((12.86062380727968-1.9151709156712489)+7.047191525405708))*(((-0.21002581254143138*(((X+-2.1013469868794505)/5.35604237182158)-(8.541507235491807-X)))+((X-1.789612883266571)+(((1.2878752568010015*(((10.900048572399378*2.2390939489966506)+(((8.092539864402074/(((2.2390939489966506/1.4510536824370073)/8.541507235491807)+7.047191525405708))-(5.0120131446134675*0.24661570393574106))/(-0.21002581254143138/(15.061581828518396-3.717347346349662))))/15.477849262663302))/((-0.8825948335084393--2.6395450525124735)/5.685808590326618))/2.6620630498037148)))/((16.45655039726397/(-2.6395450525124735/5.0120131446134675))+-1.7829332808448637)))+(X-1.2878752568010015))*((-3.566320639896192/12.414451773588286)+(X*((X+(-1.1808389435682916--2.1073698996232517))*5.0120131446134675))))
22,3.160535307587753e+26,31965449.133408953,178.49882,(((((3.986680348607493*X)-((((((((X--0.9444764684389177)*(11.438175914373836+16.924977660967222))/16.38047443621442)*X)+((((((14.433270673792634*10.900048572399378)*14.325335612625057)/-3.2733228729030825)*8.429980488951772)/(8.964174314974803/5.743722287704667))+11.364572193388888))/2.5290979837922265)/(5.3695872232827355+(((8.964174314974803*6.313017436470503)+1.2878752568010015)+(15.499904290218563*X))))/-3.2733228729030825))+X)+-2.005051126583913)*(X*X))
23,2.5503184575126953e+25,12420338.58673722,193.07686,((1.8522922707019784+((X-((9.453846167683484/12.414451773588286)/(((14.360958225397642/((((X+(-2.6395450525124735/X))*5.0120131446134675)/(((1.4510536824370073*13.912272056978757)-(-1.6423251263228984-(11.438175914373836+(3.717347346349662+((16.330009192006774-6.960652961636244)+15.061581828518396)))))-(12.414451773588286*16.45655039726397)))/13.912272056978757))/-2.1073698996232517)/8.540303650087811)))*((2.015314201973477-X)+(X*((X+((16.868392502245193/(8.540303650087811-(-1.1101727986911794-8.429980488951772)))*-0.21002581254143138))*5.0120131446134675)))))-((6.875263385016902/16.401799975767492)*1.789612883266571))
24,6.151448087949761e+25,12420338.58673722,215.05448,((1.8522922707019784+((X-((9.453846167683484/12.414451773588286)/(((14.360958225397642/((((X+(-2.6395450525124735/X))*5.0120131446134675)/(((1.4510536824370073*13.912272056978757)-(-1.6423251263228984-(11.438175914373836+(3.717347346349662+((16.330009192006774-6.960652961636244)+15.061581828518396)))))-(12.414451773588286*16.45655039726397)))/13.912272056978757))/-2.1073698996232517)/8.540303650087811)))*((2.015314201973477-X)+(X*((X+((16.868392502245193/(8.540303650087811-(-1.1101727986911794-8.429980488951772)))*-0.21002581254143138))*5.0120131446134675)))))-((6.875263385016902/16.401799975767492)*1.789612883266571))
