,avg_fitness,best_fitness,avg_size,best_individual
22,122569449.53410088,6215.918653160039,148.71508,((X*((4.75491264717715*(X/(9.426012479374863/(9.546848687970883*(X-sin(15.349797085498885))))))+(((((12.058622757163771+(X+cos(((X-cos(16.933561873440937))-(11.299620917165825+(9.258795449878079*5.4223363479493685))))))*X)/9.258795449878079)-((((X*X)+15.670055917530302)-5.4499412539037575)-9.876515480537199))/-4.014194200683306)))-14.025806252281637)
23,179812897.23978683,6215.918653160039,168.80894,((X*((4.75491264717715*(X/(9.426012479374863/(9.546848687970883*(X-sin(15.349797085498885))))))+(((((12.058622757163771+(X+cos(((X-cos(16.933561873440937))-(11.299620917165825+(9.258795449878079*5.4223363479493685))))))*X)/9.258795449878079)-((((X*X)+15.670055917530302)-5.4499412539037575)-9.876515480537199))/-4.014194200683306)))-14.025806252281637)
24,108370214.1711754,5880.366429162043,176.90858,((X*((4.75491264717715*(X/(9.546848687970883/(9.546848687970883*(X-sin(15.349797085498885))))))+((((-4.744744404467409+cos(((X--2.2581818899877177)*(cos(sin(cos((-1.0825600365502024-(((X*sin(((9.909233493728696+cos((-2.2581818899877177-((9.426012479374863/(9.546848687970883*(X-sin(15.349797085498885))))/((X*13.035499184395945)--3.4326393185382043)))))-((6.7943628578063215*1.58902407258394)*14.778675984419444))))-sin(((X*(X*4.787557192570006))*(-1.0825600365502024*X))))-(-4.053057979567828-(-4.744744404467409+(sin((-1.0956725140671306*(X+((((((sin((((15.314303396719517-7.3142863046389905)-(((8.158709515687422-(16.933561873440937-((-4.846553358132553-sin(12.832271287472807))+(cos((2.871697607425313/(14.825210720691217-sin(X))))-X))))/1.0401464229787543)+9.867105260519768))*X))+(((-2.6605342324202024/X)-((-1.7192166151071877+15.349797085498885)+X))-(-1.0825600365502024*((X*(X*4.787557192570006))+8.158709515687422))))*X)*X)*16.702526357180297)+cos((3.912571677649378*((X-16.45248768681325)*(((cos((9.258795449878079-4.787557192570006))+15.670055917530302)-5.4499412539037575)-(4.75491264717715*(X/(9.426012479374863/(9.546848687970883*(X-sin(cos((14.825210720691217-5.4499412539037575)))))))))))))-cos(15.149709320441033)))))*6.4260774225223845))))))))+(X+((X/sin(-2.6605342324202024))+(7.3142863046389905+6.921458539037319)))))))/9.258795449878079)-((((X*X)+15.670055917530302)-5.4499412539037575)-X))/-4.014194200683306)))-14.025806252281637)
25,82201724798.03406,5153.839723650562,179.59998,((X*((4.75491264717715*(X/(9.426012479374863/(9.546848687970883*(X-sin(15.349797085498885))))))+((((-4.744744404467409+(sin(12.832271287472807)+(((4.75491264717715-sin(-4.192493277837098))+(X*(X+X)))-((((6.921458539037319+-3.1197563503019414)/sin(2.8319264217131472))-9.909233493728696)/(X+(3.912571677649378-(10.952440628646258+(8.158709515687422-(16.702526357180297/-1.0956725140671306)))))))))/9.258795449878079)-((((X*X)+15.670055917530302)-5.4499412539037575)-X))/-4.014194200683306)))-14.025806252281637)
26,81848794485.94955,4619.722889137084,198.23178,((X*((4.75491264717715*(X/(9.546848687970883/(9.546848687970883*(X-sin(15.349797085498885))))))+((((((((cos((1.58902407258394+X))+9.876515480537199)+(cos(((2.871697607425313+sin((9.546848687970883+(-2.349516232676127+((((-2.6605342324202024*16.702526357180297)+0.12689051372975246)-0.4479510987052642)/X)))))/X))+13.035499184395945))-cos(6.732142277131901))*X)/16.467133663271426)/9.258795449878079)-((((X*X)+15.670055917530302)-5.4499412539037575)-X))/-4.014194200683306)))-14.025806252281637)
27,837056117.6119281,3915.8227266539534,233.52174,(((sin(14.588121908121785)+((cos(1.7320463531261518)*(sin((X-sin(4.787557192570006)))+((12.857663089419166+X)*X)))-(-1.0825600365502024*((X*(X*4.787557192570006))+0.4479510987052642))))*X)-14.025806252281637)
28,1742041001.3731186,2088.3512537044007,255.89294,((X*((4.75491264717715*(X/(9.546848687970883/(9.546848687970883*(X-sin(15.349797085498885))))))+((((X*4.787557192570006)/9.258795449878079)-((((X*X)+15.670055917530302)-5.4499412539037575)-X))/-4.014194200683306)))-14.025806252281637)
29,1011572106.0597906,2088.3512537044007,268.68448,((X*((4.75491264717715*(X/(9.546848687970883/(9.546848687970883*(X-sin(15.349797085498885))))))+((((X*4.787557192570006)/9.258795449878079)-((((X*X)+15.670055917530302)-5.4499412539037575)-X))/-4.014194200683306)))-14.025806252281637)
30,33786392148.9742,2088.3512537044007,315.22588,((X*((4.75491264717715*(X/(9.546848687970883/(9.546848687970883*(X-sin(15.349797085498885))))))+((((X*4.787557192570006)/9.258795449878079)-((((X*X)+15.670055917530302)-5.4499412539037575)-X))/-4.014194200683306)))-14.025806252281637)
31,968348938.0282327,2088.3512537044007,448.14874,((X*((4.75491264717715*(X/(9.546848687970883/(9.546848687970883*(X-sin(15.349797085498885))))))+((((X*4.787557192570006)/9.258795449878079)-((((X*X)+15.670055917530302)-5.4499412539037575)-X))/-4.014194200683306)))-14.025806252281637)
32,2041183914.0872116,1881.2197152687634,567.7224,((X*((4.75491264717715*(X/(9.546848687970883/(9.546848687970883*(X-sin(15.314303396719517))))))+((((-4.744744404467409+cos(((X--2.2581818899877177)*(cos(sin(cos((-1.0825600365502024-(((X*sin(((9.909233493728696+cos((-2.2581818899877177-(((((4.787557192570006+15.670055917530302)-16.45248768681325)-sin(-4.192493277837098))+5.834669994624461)-((((((sin(2.8319264217131472)*((X*((((X*(X*4.787557192570006))+9.258795449878079)*(X*8.65518256517323))*4.787557192570006))+8.158709515687422))+sin(15.349797085498885))-16.45248768681325)-sin((12.501977927930948-(X*(X+cos((-2.6605342324202024-(11.299620917165825+((15.111006495770333+(X-sin(15.349797085498885)))*15.643515454274272)))))))))*4.787557192570006)*((X*(X*4.787557192570006))+8.158709515687422))))))-((6.7943628578063215*1.58902407258394)*14.778675984419444))))-sin(((X*(X*4.787557192570006))*(-1.0825600365502024*X))))-(-4.053057979567828-(-4.744744404467409+(sin((-1.0956725140671306*(X+((((((sin(cos((-2.6605342324202024*1.0401464229787543)))+(((-2.6605342324202024/X)-((4.787557192570006+15.349797085498885)+X))-(-4.192493277837098*X)))*X)*X)*16.702526357180297)+cos(((((X*X)+15.670055917530302)-5.4499412539037575)*((X-16.45248768681325)*(((cos((9.258795449878079-4.787557192570006))+15.670055917530302)-5.4499412539037575)-3.299623640809063)))))-cos(15.149709320441033)))))*cos(sin((15.643515454274272-X)))))))))))+(X+((X/sin(-2.6605342324202024))+(7.3142863046389905+(sin(9.258795449878079)*-1.0825600365502024))))))))/9.258795449878079)-((((X*X)+15.670055917530302)-5.4499412539037575)-X))/-4.014194200683306)))-14.025806252281637)
33,3065780363.409339,1881.2197152687634,539.92464,((X*((4.75491264717715*(X/(9.546848687970883/(9.546848687970883*(X-sin(15.314303396719517))))))+((((-4.744744404467409+cos(((X--2.2581818899877177)*(cos(sin(cos((-1.0825600365502024-(((X*sin(((9.909233493728696+cos((-2.2581818899877177-(((((4.787557192570006+15.670055917530302)-16.45248768681325)-sin(-4.192493277837098))+5.834669994624461)-((((((sin(2.8319264217131472)*((X*((((X*(X*4.787557192570006))+9.258795449878079)*(X*8.65518256517323))*4.787557192570006))+8.158709515687422))+sin(15.349797085498885))-16.45248768681325)-sin((12.501977927930948-(X*(X+cos((-2.6605342324202024-(11.299620917165825+((15.111006495770333+(X-sin(15.349797085498885)))*15.643515454274272)))))))))*4.787557192570006)*((X*(X*4.787557192570006))+8.158709515687422))))))-((6.7943628578063215*1.58902407258394)*14.778675984419444))))-sin(((X*(X*4.787557192570006))*(-1.0825600365502024*X))))-(-4.053057979567828-(-4.744744404467409+(sin((-1.0956725140671306*(X+((((((sin(cos((-2.6605342324202024*1.0401464229787543)))+(((-2.6605342324202024/X)-((4.787557192570006+15.349797085498885)+X))-(-4.192493277837098*X)))*X)*X)*16.702526357180297)+cos(((((X*X)+15.670055917530302)-5.4499412539037575)*((X-16.45248768681325)*(((cos((9.258795449878079-4.787557192570006))+15.670055917530302)-5.4499412539037575)-3.299623640809063)))))-cos(15.149709320441033)))))*cos(sin((15.643515454274272-X)))))))))))+(X+((X/sin(-2.6605342324202024))+(7.3142863046389905+(sin(9.258795449878079)*-1.0825600365502024))))))))/9.258795449878079)-((((X*X)+15.670055917530302)-5.4499412539037575)-X))/-4.014194200683306)))-14.025806252281637)
34,2578026400.0386777,1311.9746153642693,464.8003,((X*((4.75491264717715*(X/(9.546848687970883/(9.546848687970883*(X-sin(15.349797085498885))))))+(((((4.496854883472935+9.426012479374863)+cos(cos(sin((((X/-1.0825600365502024)/((2.871697607425313-15.670055917530302)*-1.0825600365502024))+sin((((cos(13.753942680144107)-sin(X))-(X*((cos((16.467133663271426-8.158709515687422))*14.778675984419444)+X)))*sin((sin(((X-sin(15.349797085498885))-sin(9.867105260519768)))+13.035499184395945)))))))))/X)-((((X*(X-sin(15.349797085498885)))+15.670055917530302)-5.4499412539037575)-X))/-4.014194200683306)))-14.025806252281637)
35,7052212000.263662,777.0246995102007,423.33386,((X*((4.75491264717715*(X/(9.546848687970883/(9.546848687970883*(X-sin(15.349797085498885))))))+((((-4.744744404467409+cos(((X--2.2581818899877177)*(cos(sin(cos((-1.0825600365502024-(((X*sin((-1.0825600365502024-((6.7943628578063215*1.58902407258394)*(-1.0825600365502024*((X*(X*4.787557192570006))+(sin((((16.933561873440937+(15.314303396719517-(X*(X/(9.426012479374863/(9.546848687970883*(X-sin(cos((((X/-1.0825600365502024)/((2.871697607425313-((X*X)+15.670055917530302))*((((15.149709320441033+(-4.744744404467409+11.299620917165825))/16.702526357180297)+(((15.111006495770333+cos((-2.6605342324202024*1.0401464229787543)))*16.702526357180297)+(X-((X-10.84426413292359)/1.0401464229787543))))*((((-3.6642653360008532/1.0401464229787543)+(9.426012479374863*(((X*sin(((9.909233493728696+cos((-2.2581818899877177-(14.588121908121785/((X*13.035499184395945)--3.4326393185382043)))))-(cos(9.426012479374863)*12.857663089419166))))-(cos(((14.025806252281637*6.776775623439775)-(6.56731387488086*(X+(5.4499412539037575*9.198052175905993)))))*9.680581793786784))/(-2.349516232676127+(7.3142863046389905/11.995600898523833)))))-15.349797085498885)-15.643515454274272))))+sin((((((3.299623640809063-(4.496854883472935+X))/1.0401464229787543)-5.834669994624461)-(X*((cos((16.467133663271426-8.158709515687422))*14.778675984419444)+(X+15.670055917530302))))*sin((sin(((16.933561873440937+9.546848687970883)-sin(9.867105260519768)))+13.035499184395945))))))))))))))*X)+16.45248768681325))+(-4.053057979567828-(X/8.158709515687422)))))))))-sin((X*(-1.0825600365502024*X))))-(-4.053057979567828-(-4.744744404467409+(sin((-1.0956725140671306*((-1.0825600365502024+((((10.84426413292359*X)*16.702526357180297)+sin(1.7320463531261518))-15.670055917530302))+((((((sin((((15.314303396719517-7.3142863046389905)-(((8.158709515687422-(16.933561873440937-((-4.846553358132553-sin(12.832271287472807))+(cos((2.871697607425313/(14.825210720691217-sin(X))))-X))))/1.0401464229787543)+9.867105260519768))*X))+(((-2.6605342324202024/X)-((-1.7192166151071877+15.349797085498885)+X))-(-1.0825600365502024*(X+8.158709515687422))))*X)*X)*16.702526357180297)+cos((3.912571677649378*((X-((4.75491264717715*(X/(9.426012479374863/(9.546848687970883*(X-sin(X))))))+(((X/9.258795449878079)-((((X*X)+9.546848687970883)--1.0825600365502024)-9.876515480537199))/-4.014194200683306)))*X))))-cos(15.149709320441033)))))*6.4260774225223845))))))))+(X+((X/sin(-2.6605342324202024))+(7.3142863046389905+6.921458539037319)))))))/9.258795449878079)-(((((X-sin(15.349797085498885))*X)+15.670055917530302)-5.4499412539037575)-X))/-4.014194200683306)))-16.45248768681325)
36,24993805.093098693,693.9683423731142,404.95498,((X*((4.75491264717715*(X/(9.546848687970883/(9.546848687970883*(X-sin(15.349797085498885))))))+((-1.0825600365502024-(((((X-sin(15.349797085498885))*X)+15.670055917530302)-5.4499412539037575)-X))/-4.014194200683306)))-16.45248768681325)
37,255931234093.12872,693.9683423731142,389.04456,((X*((4.75491264717715*(X/(9.546848687970883/(9.546848687970883*(X-sin(15.349797085498885))))))+((-1.0825600365502024-(((((X-sin(15.349797085498885))*X)+15.670055917530302)-5.4499412539037575)-X))/-4.014194200683306)))-16.45248768681325)
38,44308331.78196263,693.9683423731142,412.46848,((X*((4.75491264717715*(X/(9.546848687970883/(9.546848687970883*(X-sin(15.349797085498885))))))+((-1.0825600365502024-(((((X-sin(15.349797085498885))*X)+15.670055917530302)-5.4499412539037575)-X))/-4.014194200683306)))-16.45248768681325)
39,212672630724.76828,693.9683423731142,444.97964,((X*((4.75491264717715*(X/(9.546848687970883/(9.546848687970883*(X-sin(15.349797085498885))))))+((-1.0825600365502024-(((((X-sin(15.349797085498885))*X)+15.670055917530302)-5.4499412539037575)-X))/-4.014194200683306)))-16.45248768681325) 
