,avg_fitness,best_fitness,avg_size,best_individual
0,165403.60935687658,2104.3200000000024,6.94394,cos(((cos((3.909272683697587/5.740914134858864))+((0.25729805081733037--1.823130806882622)*(4.695296077871475*X)))/-2.466201943494414)) 
1,32100.846577760232,2104.3200000000024,6.88136,cos(((cos((3.909272683697587/5.740914134858864))+((0.25729805081733037--1.823130806882622)*(4.695296077871475*X)))/-2.466201943494414)) 
2,40223.13589758893,2104.3200000000024,8.37774,cos(((cos((3.909272683697587/5.740914134858864))+((0.25729805081733037--1.823130806882622)*(4.695296077871475*X)))/-2.466201943494414)) 
3,93825.0618561335,2104.3200000000024,11.24884,cos(((cos((3.909272683697587/5.740914134858864))+((0.25729805081733037--1.823130806882622)*(4.695296077871475*X)))/-2.466201943494414)) 
4,6574313.023265565,2101.81,14.9079,cos(((cos((-0.06899324943438412*-2.486202391111642))+((0.25729805081733037--1.823130806882622)*(4.695296077871475*X)))/-2.466201943494414)) 
5,1031477708.6317453,2101.730000000001,18.3342,cos(((cos(-0.06899324943438412)+((0.25729805081733037--1.823130806882622)*(4.695296077871475*X)))/-2.466201943494414)) 
6,564731.3171987945,2101.730000000001,21.21056,cos(((cos(((cos(1.5826416559073273)/(4.5244591570005905-(-0.12517428500645167-sin(((sin((-0.12517428500645167+-2.72500932807784))*-0.11885654681006041)*3.0996533585687285)))))*-2.486202391111642))+((0.25729805081733037--1.823130806882622)*(4.695296077871475*X)))/-2.466201943494414)) 
7,516582.8280517115,2035.5869869929525,24.74244,(-0.12092261369812007/(cos(-4.15092101639201)+(0.7372314132228261/((((X+-3.3128329229513307)*cos(-0.7130417902990231))/((-4.973913904427642*(3.909272683697587+3.0675780389764515))-X))-X)))) 
8,590189.0700161402,2035.5869869929525,29.74832,(-0.12092261369812007/(cos(-4.15092101639201)+(0.7372314132228261/((((X+-3.3128329229513307)*cos(-0.7130417902990231))/((-4.973913904427642*(3.909272683697587+3.0675780389764515))-X))-X)))) 
9,4545375.13235696,2035.5869869929525,38.20814,(-0.12092261369812007/(cos(-4.15092101639201)+(0.7372314132228261/((((X+-3.3128329229513307)*cos(-0.7130417902990231))/((-4.973913904427642*(3.909272683697587+3.0675780389764515))-X))-X)))) 
10,4347872.034792896,2035.5869869929525,49.50352,(-0.12092261369812007/(cos(-4.15092101639201)+(0.7372314132228261/((((X+-3.3128329229513307)*cos(-0.7130417902990231))/((-4.973913904427642*(3.909272683697587+3.0675780389764515))-X))-X)))) 
11,113492.1234313058,2035.5869869929525,58.79502,(-0.12092261369812007/(cos(-4.15092101639201)+(0.7372314132228261/((((X+-3.3128329229513307)*cos(-0.7130417902990231))/((-4.973913904427642*(3.909272683697587+3.0675780389764515))-X))-X)))) 
12,18700.869688405848,2035.5869869929525,65.64592,(-0.12092261369812007/(cos(-4.15092101639201)+(0.7372314132228261/((((X+-3.3128329229513307)*cos(-0.7130417902990231))/((-4.973913904427642*(3.909272683697587+3.0675780389764515))-X))-X)))) 
13,14039.313424468994,2035.5869869929525,76.18838,(-0.12092261369812007/(cos(-4.15092101639201)+(0.7372314132228261/((((X+-3.3128329229513307)*cos(-0.7130417902990231))/((-4.973913904427642*(3.909272683697587+3.0675780389764515))-X))-X)))) 
14,6004.696997965202,2035.5869869929525,94.5065,(-0.12092261369812007/(cos(-4.15092101639201)+(0.7372314132228261/((((X+-3.3128329229513307)*cos(-0.7130417902990231))/((-4.973913904427642*(3.909272683697587+3.0675780389764515))-X))-X)))) 
15,2168.525580593649,2035.5869869929525,123.24774,(-0.12092261369812007/(cos(-4.15092101639201)+(0.7372314132228261/((((X+-3.3128329229513307)*cos(-0.7130417902990231))/((-4.973913904427642*(3.909272683697587+3.0675780389764515))-X))-X)))) 
16,7696.8495456530245,2035.5869869929525,158.40636,(-0.12092261369812007/(cos(-4.15092101639201)+(0.7372314132228261/((((X+-3.3128329229513307)*cos(-0.7130417902990231))/((-4.973913904427642*(3.909272683697587+3.0675780389764515))-X))-X)))) 
17,2160.6402220261375,2035.5869869929525,186.38592,(-0.12092261369812007/(cos(-4.15092101639201)+(0.7372314132228261/((((X+-3.3128329229513307)*cos(-0.7130417902990231))/((-4.973913904427642*(3.909272683697587+3.0675780389764515))-X))-X)))) 
18,5453.153487329536,2035.5869869929525,201.0895,(-0.12092261369812007/(cos(-4.15092101639201)+(0.7372314132228261/((((X+-3.3128329229513307)*cos(-0.7130417902990231))/((-4.973913904427642*(3.909272683697587+3.0675780389764515))-X))-X)))) 
19,5905.063437424421,2035.5869869929525,218.98012,(-0.12092261369812007/(cos(-4.15092101639201)+(0.7372314132228261/((((X+-3.3128329229513307)*cos(-0.7130417902990231))/((-4.973913904427642*(3.909272683697587+3.0675780389764515))-X))-X)))) 
20,9530.535481995203,1953.1964794532569,235.45574,((-0.12517428500645167-sin((((-0.12517428500645167/(-3.3128329229513307-(4.324482196273733+0.7372314132228261)))*cos(0.25729805081733037))*3.0996533585687285)))/(cos(-4.15092101639201)+(0.7372314132228261/((((X+-3.3128329229513307)*cos(-0.7130417902990231))/((-4.973913904427642*(3.909272683697587+3.0675780389764515))-X))-X)))) 
